x,y,z,Activity
-8.798103999999999,-13.689932,1.4825171,no_fall
-7.6496925000000005,-13.092374000000001,2.017804,no_fall
-6.5611559999999995,-12.577444999999999,2.7363098,no_fall
-5.5696177,-11.970307,3.3374598,no_fall
-4.6643004,-11.130854,3.8895117999999993,no_fall
-3.0692174,-8.8879175,4.252357,no_fall
-2.7818153,-8.162227,3.7589831,no_fall
-2.6393116,-7.905959599999999,3.4643957999999997,no_fall
-2.6153612,-7.676038,3.1853759999999998,no_fall
-2.6644592,-7.3754625,2.9841943,no_fall
-2.9973669999999997,-7.188650999999999,3.1578333,no_fall
-3.4488282,-6.916816000000001,3.2943493999999998,no_fall
-4.1661363,-7.013814999999999,3.5530114,no_fall
-5.372029,-7.4880285,4.093088,no_fall
-7.2173915,-8.2712,3.9877076000000002,no_fall
-8.938213000000001,-8.885523,3.1446607,no_fall
-10.597961,-9.321416000000001,2.1531227000000004,no_fall
-11.887678999999999,-9.486672,0.7807764,no_fall
-13.294753,-9.333391,-0.9352550999999999,no_fall
-14.716198,-9.202863,-2.5231529999999998,no_fall
-16.391514,-8.630453,-3.9613623999999996,no_fall
-18.467995000000002,-7.738308,-5.2139573,no_fall
-20.518133,-6.9132237000000005,-6.0498195,no_fall
-21.491707,-6.046227,-6.45817,no_fall
-20.683388,-5.7264919999999995,-6.004314,no_fall
-18.834435,-6.0342516999999996,-5.857020400000001,no_fall
-17.13876,-6.4090724,-5.7540345,no_fall
-15.668218,-6.361171700000001,-5.8558226,no_fall
-14.695839999999999,-6.0186839999999995,-5.860613,no_fall
-13.864768,-5.454657,-5.691764,no_fall
-13.398937,-5.22234,-5.285808,no_fall
-12.436139,-5.0175657,-4.28469,no_fall
-11.3499975,-4.477489,-3.129093,no_fall
-10.268646,-3.7278477999999997,-2.405797,no_fall
-9.210048,-2.931504,-1.9423609,no_fall
-8.198152,-1.9160156000000004,-1.6298108,no_fall
-7.550299000000001,-1.3148657,-2.0489392,no_fall
-7.331155,-1.1675719999999998,-2.3327491,no_fall
-7.289242,-1.1927197,-2.7375073,no_fall
-6.961124400000001,-1.0538086000000002,-3.0285022,no_fall
-6.401887400000001,-0.8586145000000001,-2.9817994,no_fall
-5.7923545999999995,-0.4394861,-2.875221,no_fall
-5.313350700000001,-0.09340576,-2.7135572,no_fall
-4.902605,0.3221301,-2.8225305,no_fall
-4.8990126,0.7580237,-2.8524682999999995,no_fall
-5.384004,1.3400134,-2.826123,no_fall
-6.3707519999999995,1.348396,-2.0166063000000003,no_fall
-6.767127499999999,1.2442126,-1.2657677999999999,no_fall
-6.815028,0.97716796,-0.49337402,no_fall
-6.514453,0.44906616,0.14370117,no_fall
-6.067782,-0.13771363,0.8813671999999999,no_fall
-5.7193065,-0.8646020000000001,1.3603711,no_fall
-5.6079383,-1.3795313,1.3974938000000001,no_fall
-6.1037073,-1.6908838,1.1160791,no_fall
-6.8653235,-1.6429833999999999,0.36284545,no_fall
-7.891589,-1.4477893,-0.20597167,no_fall
-8.744216,-1.1424243,-0.32811767,no_fall
-9.152567,-0.65743285,-0.11496094,no_fall
-9.744137,-0.53289187,-0.026345216,no_fall
-10.497371000000001,-1.2573853000000002,-0.2323169,no_fall
-11.472142999999999,-2.3315516,-0.8490344000000001,no_fall
-12.674443,-3.3338669999999997,-0.9472302,no_fall
-13.663587,-4.2152343,-1.1292517,no_fall
-14.179713000000001,-4.9061975,-1.4585668999999999,no_fall
-14.050382,-5.692961,-1.5076648000000001,no_fall
-13.412109,-6.728807400000001,-0.98195803,no_fall
-12.652888,-7.7933936,-0.22992188,no_fall
-11.697275,-8.919053,0.81191164,no_fall
-11.020682,-9.81,1.5974780000000002,no_fall
-10.321337,-10.066267,1.9483484,no_fall
-9.680669,-9.356144,2.2764661,no_fall
-8.928633,-8.375383,2.003434,no_fall
-8.450827,-7.388635000000001,1.4944921999999998,no_fall
-8.21851,-7.186256,1.2022998,no_fall
-8.325088000000001,-7.605384299999999,0.7747888,no_fall
-8.689131,-7.835306,0.86100954,no_fall
-8.940608000000001,-7.7526784,0.66342044,no_fall
-9.115444,-7.3000197,0.026345216,no_fall
-9.438772,-6.421047,-0.7089258,no_fall
-9.78605,-5.6486535,-1.2094848,no_fall
-10.226733,-5.083429,-1.8824854,no_fall
-10.654244,-4.7110033,-2.5650659,no_fall
-11.093731,-4.742139,-2.9853918999999998,no_fall
-11.3488,-4.939728,-3.2117212000000004,no_fall
-11.523636999999999,-5.0918117,-3.0895753,no_fall
-11.682905,-5.034331,-2.9686267,no_fall
-11.854149000000001,-4.773274,-3.2009437000000003,no_fall
-12.183464,-4.3780956,-3.8044884,no_fall
-12.276869999999999,-4.0535707,-4.658313,no_fall
-12.576247,-4.0751257,-5.229525,no_fall
-13.189373000000002,-4.4104285,-4.714596,no_fall
-13.751004,-4.966073000000001,-3.5230737000000003,no_fall
-14.279106,-5.585185500000001,-2.530338,no_fall
-14.386883,-5.698949,-1.8944604,no_fall
-14.170132999999998,-5.302573000000001,-2.2944287999999995,no_fall
-13.292357999999998,-4.746928700000001,-2.8967762,no_fall
-12.2577095,-3.8990917,-3.2692018,no_fall
-11.285332,-3.0560447999999996,-3.4512231,no_fall
-10.45905,-2.3040087000000002,-3.37099,no_fall
-9.889035,-1.8118323,-3.2763867,no_fall
-9.508227,-1.6118481000000002,-2.767445,no_fall
-9.291478,-1.9339783,-1.9806811999999998,no_fall
-9.16095,-2.2249732000000004,-1.4537768,no_fall
-8.897497,-2.4908203999999996,-1.0777588,no_fall
-8.437654,-2.7231370999999998,-0.5412744,no_fall
-7.709567999999999,-2.823728,-0.18561402,no_fall
-6.937174000000001,-2.567461,0.07185058,no_fall
-6.4653554,-2.3171812999999997,0.26704466,no_fall
-5.8103175,-1.7699194,0.06346802,no_fall
-5.3552637,-1.1807446000000001,-0.20716919,no_fall
-5.0882190000000005,-0.79993653,-0.47541140000000004,no_fall
-5.1109715,-0.9915381,-0.5400769,no_fall
-5.527705,-1.5220348999999997,-0.2826123,no_fall
-6.0330544,-2.0597167,-0.13771363,no_fall
-6.7695227,-2.6081762000000004,0.025147704,no_fall
-7.423363,-2.9111462,-0.12813355,no_fall
-7.897577,-3.1087352999999998,-0.24908203,no_fall
-8.101153,-3.0859826,-0.5484595,no_fall
-8.387359,-2.7075696,-0.96040285,no_fall
-8.478369,-2.166295,-1.5088622999999999,no_fall
-8.6699705,-1.3747412,-2.2010229,no_fall
-8.9022875,-0.6514453,-2.9171337999999998,no_fall
-9.546548,0.0,-3.7613782999999996,no_fall
-10.497371000000001,0.366438,-4.720583400000001,no_fall
-11.824211,0.7640111999999999,-5.728886599999999,no_fall
-13.382172,1.3148657,-6.6018715,no_fall
-14.493460999999998,1.8549427,-7.4724607,no_fall
-14.869479,2.374662,-7.802973700000001,no_fall
-14.815591,2.384242,-7.494016,no_fall
-14.13301,2.4321422999999998,-6.242618599999999,no_fall
-13.967754000000001,2.4034020000000003,-5.071454,no_fall
-14.044394500000001,1.8980529,-3.7901184999999997,no_fall
-14.051579,2.0106189999999997,-2.2441332000000003,no_fall
-14.129417000000002,3.2308814999999997,-1.1879296,no_fall
-14.106665,5.3073635,-0.91489744,no_fall
-13.804893,6.8246082999999995,-1.4681468999999998,no_fall
-13.786929999999998,6.8533482999999995,-1.7375866000000002,no_fall
-14.004876999999999,5.78038,-2.4261549,no_fall
-14.795232999999998,4.8822474,-2.9973669999999997,no_fall
-15.205979000000001,3.5458263999999997,-3.9074742999999996,no_fall
-15.226336499999999,2.8608507999999997,-4.1026682999999995,no_fall
-14.760506,2.3243666000000003,-4.331393,no_fall
-13.877941,2.3602917000000003,-4.126619,no_fall
-12.691208999999999,2.6345215,-3.6320472,no_fall
-11.532019,2.5686584,-3.046465,no_fall
-10.52132,2.3016137999999997,-2.5195606,no_fall
-9.736952,1.6274158,-2.003434,no_fall
-9.011261,0.9915381,-1.4226416000000002,no_fall
-8.284372,0.16405883,-0.77838135,no_fall
-7.714358,-0.6658154000000001,-0.6274951,no_fall
-7.3934255,-1.4609618999999998,-0.5520520000000001,no_fall
-7.222181299999999,-1.9196081000000003,-0.52450925,no_fall
-6.894064,-2.3782544,-0.57480466,no_fall
-6.598279,-2.647694,-0.6334827,no_fall
-6.2306433,-2.7842102000000004,-0.69216067,no_fall
-5.7863674000000005,-2.9039612,-0.6730005,no_fall
-5.318141000000001,-3.1997461,-0.5292993,no_fall
-4.843927,-3.5422339999999997,-0.33530274,no_fall
-4.5014389999999995,-3.8356237,-0.12573853,no_fall
-4.4762917,-4.059558,-0.06346802,no_fall
-4.5158095000000005,-4.5038342,0.033530273,no_fall
-4.8570995,-4.867877,0.35087037,no_fall
-5.454657,-5.2870054,0.554447,no_fall
-6.260581,-5.7612195,0.86100954,no_fall
-7.2341565999999995,-6.030659,0.7113208000000001,no_fall
-8.325088000000001,-5.8666005,0.35206786,no_fall
-9.444759,-5.737269400000001,0.11855347,no_fall
-10.6817875,-5.782774400000001,-0.07304809,no_fall
-12.196636999999999,-6.431825,0.56881714,no_fall
-13.794115,-7.605384299999999,1.1076965,no_fall
-15.234719,-8.6843405,0.97237796,no_fall
-16.111296,-9.13221,0.17363891,no_fall
-16.417858,-8.816067,-0.37362304,no_fall
-16.144827,-7.832911500000001,-1.1029065,no_fall
-15.447876,-6.6413894,-1.3915063,no_fall
-14.914984,-5.8737855,-1.3939013,no_fall
-14.755714999999999,-5.782774400000001,-1.0071056999999999,no_fall
-14.646742000000001,-6.239026,-0.5724097,no_fall
-14.657519,-6.712042299999999,-0.24908203,no_fall
-14.891034,-6.946753999999999,-0.17004639,no_fall
-15.222744,-6.894064,-0.38799316,no_fall
-15.622712,-6.4653554,-0.6706055000000001,no_fall
-15.93646,-5.932462999999999,-0.99752563,no_fall
-16.169975,-5.374423999999999,-1.531615,no_fall
-16.270564999999998,-4.7816563,-2.078877,no_fall
-16.159197,-4.0882983,-2.4513025,no_fall
-15.775993,-3.4380504999999997,-2.8488757999999996,no_fall
-15.197597,-2.7806177000000005,-3.129093,no_fall
-14.486276,-2.2381458,-3.314707,no_fall
-13.774954999999999,-1.9255958,-3.2476466,no_fall
-13.390554000000002,-1.6549585,-3.1542406,no_fall
-12.934303,-1.5771203,-3.3230896,no_fall
-12.967833500000001,-1.5711328000000002,-3.2943493999999998,no_fall
-13.124707,-1.6801061999999998,-3.307522,no_fall
-13.403726999999998,-1.8848804,-3.2428565,no_fall
-13.731845000000002,-2.1112096,-3.2620165,no_fall
-13.8264475,-2.3590941,-3.1853759999999998,no_fall
-13.868360500000001,-2.562671,-3.1745985,no_fall
-13.881534,-2.6800268,-3.1829810000000003,no_fall
-13.8827305,-2.8357031000000004,-3.3015343999999995,no_fall
-13.889915,-2.74589,-3.4560132000000006,no_fall
-14.0372095,-2.6165588,-3.7769458,no_fall
-13.881534,-2.3806493,-4.2595425,no_fall
-13.4169,-1.9064355,-4.9445176,no_fall
-12.942685,-1.5723303999999998,-5.3971767,no_fall
-12.096046000000001,-1.463357,-5.645061,no_fall
-11.581116999999999,-1.3352233999999998,-5.716912000000001,no_fall
-10.905722,-1.289718,-5.6019505999999994,no_fall
-10.590776,-1.3998888999999999,-5.447472,no_fall
-10.350077,-1.5771203,-5.245093,no_fall
-10.12734,-1.6753162,-4.8942223,no_fall
-9.905801,-1.7495618000000002,-4.7157936,no_fall
-9.509425,-1.7794994999999998,-4.572092,no_fall
-9.089099000000001,-1.8609301999999999,-4.358935400000001,no_fall
-8.681946,-1.8010547,-4.247567,no_fall
-8.411308,-1.7136365000000002,-4.190087,no_fall
-8.152646,-1.7280066000000003,-4.006868,no_fall
-7.802973700000001,-1.6561561000000002,-3.8140686,no_fall
-7.715555,-1.6896863000000002,-3.5829492,no_fall
-7.6640625,-1.585503,-3.422483,no_fall
-7.858059,-1.2537928,-3.0165272,no_fall
-8.362210000000001,-1.043031,-2.76505,no_fall
-9.081914,-0.8969348,-2.4884253,no_fall
-9.524992999999998,-0.7604187,-1.968706,no_fall
-9.441167,-0.6478528,-1.7854869999999998,no_fall
-8.5717745,-0.4897815,-1.4813195,no_fall
-7.355105,-0.6610254,-0.8945398000000001,no_fall
-6.036647,-0.63108766,-0.04670288,no_fall
-4.939728,-0.9352550999999999,1.0609937,no_fall
-3.822451,-1.0849438999999999,1.8250049,no_fall
-3.1949560000000004,-1.3148657,2.1339624,no_fall
-3.2260914,-1.5376025,2.13037,no_fall
-4.052373,-1.6274158,1.8609301999999999,no_fall
-5.342091,-1.4681468999999998,1.3855188,no_fall
-6.666537,-1.353186,0.8562195,no_fall
-7.5335339999999995,-1.0705737,0.38919067,no_fall
-8.23767,-0.8430469,-0.16645385,no_fall
-8.555010000000001,-0.5376819,-0.5137317,no_fall
-8.710686,-0.5376819,-0.86699706,no_fall
-8.841214,-0.36883299999999997,-1.22146,no_fall
-9.298663000000001,-0.2706372,-1.5531701999999998,no_fall
-9.735754,-0.24548951,-1.7890795,no_fall
-10.414742,-0.22752686,-1.8573376,no_fall
-11.041039999999999,-0.30296996,-2.1818627999999998,no_fall
-11.527229,-0.46702879999999997,-2.2704785,no_fall
-11.991863,-0.6825806,-2.3770568,no_fall
-12.468472,-0.8837621999999999,-2.3267615000000004,no_fall
-12.960649,-1.2322376,-2.2417382999999997,no_fall
-13.135485000000001,-1.3591735,-2.090852,no_fall
-13.391751000000001,-1.5184423999999999,-1.968706,no_fall
-13.697117,-1.726809,-1.6022681,no_fall
-13.936619,-1.8776953,-1.3160633,no_fall
-14.306648999999998,-2.142345,-0.97477293,no_fall
-14.664704,-2.5099804,-0.9460327,no_fall
-15.038326999999999,-2.6931993999999997,-0.64066774,no_fall
-15.277829,-2.9710217,-0.5867798000000001,no_fall
-15.353272,-3.197351,-0.4035608,no_fall
-15.526912,-3.7027001000000004,0.23471192,no_fall
-15.585589,-4.2343946,0.92208254,no_fall
-15.523319,-4.8223720000000005,1.6058606000000002,no_fall
-15.384407999999999,-5.162464599999999,1.8932630000000001,no_fall
-15.035932999999998,-5.085824,2.2656883999999997,no_fall
-14.537768,-5.0750465,2.7722352000000003,no_fall
-14.062357,-5.2678456,2.9051588,no_fall
-13.654005999999999,-5.19839,3.1051428,no_fall
-13.394147,-5.1456995,3.178191,no_fall
-13.225298,-5.0259485,3.1159203,no_fall
-13.166620000000002,-4.8415318,3.2380664,no_fall
-13.200150500000001,-4.387676,3.1446607,no_fall
-12.967833500000001,-3.6524047999999993,3.2404612999999998,no_fall
-13.166620000000002,-3.1422656000000004,2.938689,no_fall
-13.3127165,-2.8524682999999995,2.8668384999999996,no_fall
-13.089979,-2.6081762000000004,2.7758276,no_fall
-12.832514999999999,-2.5854235,2.7327173,no_fall
-12.469669,-2.5926087000000004,2.6680517000000004,no_fall
-12.251722000000001,-2.530338,2.6045837000000005,no_fall
-11.915222,-2.7434950000000002,2.5375232999999997,no_fall
-11.532019,-2.8153455000000003,2.4441175,no_fall
-11.524834,-3.0524522999999997,2.4297473,no_fall
-11.569141,-3.2081287,2.5423133,no_fall
-11.9691105,-3.7098854,2.7878027000000003,no_fall
-12.376264,-4.2104445,2.8967762,no_fall
-12.60379,-4.6475352999999995,2.9135413,no_fall
-12.466077,-5.005591000000001,2.7279272,no_fall
-12.020603,-4.9217653,2.4764502,no_fall
-11.668535,-4.762496499999999,1.9291883,no_fall
-11.533216,-4.575685,1.4022839,no_fall
-11.566747,-4.449946400000001,0.9196875,no_fall
-11.755954,-4.455934,0.5676196,no_fall
-11.892469,-4.3218125999999994,0.40116578,no_fall
-11.640992,-4.1182360000000005,0.21435425,no_fall
-11.206296,-3.8919067000000003,0.05628296,no_fall
-10.621912,-3.6080968,-0.05987549,no_fall
-10.11776,-3.3374598,-0.16525635,no_fall
-9.82916,-2.994972,-0.5388794,no_fall
-10.043514,-2.7818153,-0.8095166,no_fall
-10.556047999999999,-2.7698400000000003,-0.9627979,no_fall
-11.250605,-2.8812084,-1.1376343,no_fall
-12.058924000000001,-2.9219239,-1.275348,no_fall
-12.8624525,-3.0620325,-1.4932947,no_fall
-13.406122,-3.2668066000000002,-1.5615528,no_fall
-13.821658,-3.5446288999999997,-1.4501843,no_fall
-14.263538,-3.7841308,-1.6334033000000001,no_fall
-14.565311,-3.9242394,-1.9076331000000002,no_fall
-14.622791000000001,-3.9170544,-2.2189856,no_fall
-14.568904000000002,-3.8260436,-2.703977,no_fall
-14.218034,-3.6955152,-3.0081446,no_fall
-13.905482999999998,-3.5015185,-3.2955468,no_fall
-13.711487,-3.39015,-3.5146910000000005,no_fall
-13.497132,-3.3530273,-3.5613940000000004,no_fall
-13.325889000000002,-3.3650024,-3.7086878,no_fall
-13.354629000000001,-3.4129028,-3.6547997000000003,no_fall
-13.422887,-3.3218919999999996,-3.6919227,no_fall
-13.491145000000001,-3.2105236,-3.7949085,no_fall
-13.527070000000002,-2.9662316000000004,-3.9733373999999997,no_fall
-13.309123999999999,-2.870431,-4.047583,no_fall
-13.346247,-2.762655,-4.1757164,no_fall
-13.186976999999999,-2.5890162,-4.2822948,no_fall
-13.052856,-2.5399182000000002,-4.4080334,no_fall
-12.836107,-2.3734642999999997,-4.584067299999999,no_fall
-12.6445055,-2.2525158,-4.676275700000001,no_fall
-12.388239,-2.2333557999999996,-4.62119,no_fall
-11.972703,-2.2417382999999997,-4.628375,no_fall
-11.663745,-2.264491,-4.526587,no_fall
-11.388318,-2.2022204,-4.467909,no_fall
-11.135643,-2.264491,-4.3050475,no_fall
-10.908116,-2.1722827000000002,-4.3960586,no_fall
-10.807526,-2.1567152000000003,-4.2343946,no_fall
-10.692565,-2.1758752,-4.2906775,no_fall
-10.509346,-2.1866529999999997,-4.28948,no_fall
-10.338101,-2.151925,-4.5768824,no_fall
-10.1752405,-2.1171973,-4.508624,no_fall
-9.9010105,-2.0106189999999997,-4.622388,no_fall
-9.724977,-1.9375707999999998,-4.8523097,no_fall
-9.358539,-1.8573376,-4.803211699999999,no_fall
-9.089099000000001,-1.783092,-4.9469129999999994,no_fall
-8.850795,-1.7292040000000002,-4.988826,no_fall
-8.691525,-1.7375866000000002,-4.956493,no_fall
-8.549023,-1.6860938,-5.060676,no_fall
-8.204139999999999,-1.712439,-4.88584,no_fall
-8.012538000000001,-1.705254,-4.639153,no_fall
-7.656877499999999,-1.7507592,-4.4691067,no_fall
-7.364685000000001,-1.9495459,-4.2655296,no_fall
-7.117997999999999,-2.1112096,-3.8751415999999996,no_fall
-6.9862720000000005,-2.2812562,-3.661985,no_fall
-6.918014,-2.3147863999999996,-3.4308655,no_fall
-6.940767,-2.562671,-3.0572424,no_fall
-6.999444500000001,-2.7243347,-2.4513025,no_fall
-7.088060400000001,-3.004552,-1.775907,no_fall
-7.146738,-3.3458424,-0.94842774,no_fall
-7.332352,-3.7266505,-0.22393432,no_fall
-7.635322,-4.123026,0.4646338,no_fall
-8.098759,-4.3242080000000005,0.8813671999999999,no_fall
-8.489147,-4.167333999999999,0.9580078000000002,no_fall
-8.823252,-4.1218286,0.96040285,no_fall
-9.014853500000001,-3.9350169999999998,0.63587767,no_fall
-8.883127,-3.7314404999999997,0.26345214,no_fall
-8.404123,-3.5494190000000003,0.1353186,no_fall
-7.796986,-3.5302589999999996,0.58079225,no_fall
-7.331155,-3.6571949,1.2478051000000001,no_fall
-6.72282,-3.5793567000000004,1.6226257,no_fall
-6.4378123,-3.2248938,1.9291883,no_fall
-6.1887302,-2.4836352,1.8453625,no_fall
-6.1540027,-1.409469,1.3950989,no_fall
-6.533613,-0.54606444,0.8693921,no_fall
-7.060517999999999,0.22992188,0.6274951,no_fall
-7.673642599999999,0.69096315,0.47660887,no_fall
-8.681946,0.803529,0.36045045,no_fall
-9.604028999999999,0.9663904000000001,0.4071533,no_fall
-10.620714,0.8466394,0.5771997,no_fall
-11.487711000000001,0.57001466,0.7975415,no_fall
-12.097242999999999,0.29578492,1.0418334999999999,no_fall
-12.496015,0.008382568,1.4537768,no_fall
-12.861255,-0.39996827,1.6453785,no_fall
-13.276791000000001,-0.6119275,1.8082397000000001,no_fall
-13.717474,-0.77718383,1.7244141,no_fall
-13.934223000000001,-1.101709,1.5986755,no_fall
-14.067147,-1.404679,1.4693445,no_fall
-14.025234,-1.7112415,1.2490027,no_fall
-13.883928,-2.1040246,1.1675719999999998,no_fall
-13.692326999999999,-2.4261549,1.2909155,no_fall
-13.518688000000001,-2.6740394,1.2693603,no_fall
-13.206138000000001,-2.9255164000000002,1.7387842,no_fall
-13.190570000000001,-3.1757958,2.6824220000000003,no_fall
-12.983400999999999,-3.0428724,2.4884253,no_fall
-13.172607000000001,-2.5087829,2.633324,no_fall
-13.222903,-2.7243347,2.647694,no_fall
-12.838502,-3.5314562000000005,2.4201672000000003,no_fall
-12.408596000000001,-4.061953,2.4237597,no_fall
-12.118799000000001,-3.9278321000000003,2.4812402999999996,no_fall
-11.771521,-3.7194653,2.1950355,no_fall
-11.266171,-3.5997142999999996,2.13995,no_fall
-11.049422,-3.3745825,2.017804,no_fall
-10.978769,-2.9566517000000005,1.8836828,no_fall
-10.772798,-2.6884092999999996,1.595083,no_fall
-10.783575,-2.5063880000000003,1.5028747,no_fall
-10.710527,-2.3543043,1.5196398000000002,no_fall
-10.654244,-2.4417223999999997,1.3615686000000002,no_fall
-10.544073,-2.6225464,1.4058765,no_fall
-10.451865,-2.7207422,1.5196398000000002,no_fall
-10.32972,-2.8416908,1.541195,no_fall
-10.158475,-2.8931837000000002,1.53401,no_fall
-9.880653,-3.011737,1.5639478,no_fall
-9.764495,-3.131488,1.4022839,no_fall
-9.656719,-3.2117212000000004,1.3112732,no_fall
-9.636361,-3.4045203,1.1735594999999999,no_fall
-9.72378,-3.2835717000000004,0.8825646999999999,no_fall
-9.720187,-3.1865735,0.6538403,no_fall
-9.781260000000001,-3.1626234,0.45026368,no_fall
-10.164463,-3.0344896,0.025147704,no_fall
-10.414742,-2.7590625,-0.32692015,no_fall
-10.712922,-2.5782385,-0.64066774,no_fall
-10.904524,-2.4740553,-1.2166698999999999,no_fall
-10.831476,-2.3411317000000005,-1.8788928,no_fall
-10.675799000000001,-2.278861,-2.4022045,no_fall
-10.460248,-2.2740709999999997,-2.6488917,no_fall
-10.551258,-2.386637,-3.0811927000000003,no_fall
-10.779983,-2.3267615000000004,-3.5087037000000003,no_fall
-10.873388,-2.3531067,-3.9422019999999995,no_fall
-10.887758999999999,-2.3974144,-4.148174,no_fall
-10.818303,-2.525548,-4.350553,no_fall
-11.005115,-2.7231370999999998,-4.367318,no_fall
-11.00272,-2.990182,-4.1649389999999995,no_fall
-11.254197,-3.3206947,-3.8835241999999996,no_fall
-11.151211,-3.3518297999999995,-3.9649549,no_fall
-10.820698,-3.302732,-4.5277843,no_fall
-10.362052,-3.0093419999999997,-4.7529163,no_fall
-9.86748,-2.8716285,-5.0738487,no_fall
-9.287886,-2.4824377999999996,-5.2810182999999995,no_fall
-8.834029,-2.1016297,-5.219945,no_fall
-8.278385,-1.7280066000000003,-5.003196,no_fall
-7.8592566999999995,-1.407074,-4.678671,no_fall
-7.624544599999999,-1.1591895,-4.404441,no_fall
-7.7466908,-0.87657714,-4.367318,no_fall
-8.029303,-0.7496411000000001,-4.315825,no_fall
-8.412506,-0.9029224,-4.337380400000001,no_fall
-8.853189,-1.1064991000000002,-4.5217967,no_fall
-9.249564999999999,-1.4801221000000002,-4.846322,no_fall
-9.510622999999999,-1.7447717,-4.87626,no_fall
-9.566906,-1.9878662,-4.693041,no_fall
-9.519005,-2.5099804,-4.3493557,no_fall
-9.362131,-2.8644432999999996,-3.7721557999999997,no_fall
-9.303453,-3.1865735,-3.314707,no_fall
-9.348958999999999,-3.3506324,-3.138673,no_fall
-9.419611999999999,-3.2332764,-3.0404772999999996,no_fall
-9.836346,-3.4033227,-2.7518775,no_fall
-9.950109,-3.7206627999999995,-3.0620325,no_fall
-9.954899000000001,-3.7003052000000003,-2.9422815,no_fall
-9.862689999999999,-3.6799476,-2.9674292,no_fall
-9.51661,-3.4188905,-2.7973828,no_fall
-9.689052,-3.3925452000000003,-2.2165906000000004,no_fall
-9.871072999999999,-3.6943175999999998,-2.9350965,no_fall
-9.758507,-3.1255004,-3.3949401,no_fall
-10.007589,-2.6213488999999996,-3.0225146,no_fall
-10.323731,-2.3614892999999997,-3.3314722000000003,no_fall
-10.450667,-2.3435266,-3.5973193999999995,no_fall
-10.083033,-2.203418,-3.4560132000000006,no_fall
-9.480685000000001,-2.2129982000000004,-3.0404772999999996,no_fall
-8.9442005,-2.2213807,-2.9291089,no_fall
-8.560997,-1.9112256,-3.0452673,no_fall
-8.443642,-1.6908838,-3.3470397000000003,no_fall
-8.890312,-1.5651453000000002,-3.3578174,no_fall
-9.380094,-1.4106665,-3.5458263999999997,no_fall
-9.995614,-1.1436218,-3.5745666,no_fall
-10.144105,-0.8981323,-3.4655932999999997,no_fall
-10.11776,-0.6143225,-3.497926,no_fall
-9.869876,-0.53289187,-3.2332764,no_fall
-9.645941,-0.50774413,-3.2548316,no_fall
-9.577683,-0.5760022,-3.102748,no_fall
-9.839938,-0.554447,-3.2201037,no_fall
-10.352472,-0.6322852,-3.3494349000000003,no_fall
-10.838661,-0.6981482,-3.6332445,no_fall
-11.475736,-0.69096315,-3.805686,no_fall
-11.797866,-0.47181883,-4.014053,no_fall
-11.754756,-0.22752686,-4.1314087,no_fall
-11.448194,-0.25267455,-4.1050634,no_fall
-11.332035000000001,-0.40595582,-3.9553747,no_fall
-11.184741,-0.7532337,-3.7050953,no_fall
-11.509266,-1.0945239,-3.4260754999999996,no_fall
-11.987072999999999,-1.3184582,-3.1554382000000003,no_fall
-12.638518,-1.3615686000000002,-3.1219080000000003,no_fall
-12.9750185,-1.3939013,-3.0548474999999997,no_fall
-12.965438,-1.5172448,-2.8321106,no_fall
-12.334351,-1.7315991000000002,-2.6536817999999998,no_fall
-11.1883335,-2.1243822999999997,-1.9124231,no_fall
-9.81958,-2.5997937,-1.219065,no_fall
-8.632848,-2.8333082000000003,-0.40116578,no_fall
-7.8808117,-3.1434631,0.18202148,no_fall
-7.394622999999999,-3.4152977,0.57480466,no_fall
-7.4269557,-3.3290772000000004,0.45265868,no_fall
-7.7107654000000005,-2.9710217,0.28141479999999996,no_fall
-7.9694275999999995,-2.44771,-0.20956421,no_fall
-8.158634,-1.6813037,-0.54726195,no_fall
-8.450827,-1.0669812,-0.7268884,no_fall
-8.562195,-0.7735913000000001,-1.0681787,no_fall
-8.7825365,-0.6586304000000001,-1.1328441999999999,no_fall
-9.053174,-0.67898804,-1.1579919,no_fall
-9.285491,-0.76161623,-1.0011181999999998,no_fall
-9.431587,-0.68018556,-1.0322533999999999,no_fall
-9.72378,-0.48379394,-1.0262659,no_fall
-9.830358,-0.05029541,-1.1184741000000002,no_fall
-9.541758,0.39996827,-1.0897337999999999,no_fall
-9.219627000000001,0.70772827,-1.1268566999999998,no_fall
-8.970546,0.8562195,-1.108894,no_fall
-8.835227,0.79993653,-1.045426,no_fall
-8.641231,0.36524048,-0.96519285,no_fall
-8.605305,-0.0047900393,-0.80472654,no_fall
-8.558602,-0.47301635,-0.6251001,no_fall
-8.505912,-0.8430469,-0.5831873000000001,no_fall
-8.334667999999999,-1.0741663000000001,-0.5939648,no_fall
-8.210127,-1.4897021000000001,-0.4394861,no_fall
-8.222102,-1.7711169999999998,-0.27782226,no_fall
-8.089178,-2.203418,0.016765136,no_fall
-8.084389,-2.5231529999999998,0.11376343,no_fall
-8.102350999999999,-2.7854077999999998,0.22632934,no_fall
-8.126301,-2.814148,0.09340576,no_fall
-8.019722999999999,-2.7470875,-0.22393432,no_fall
-7.9131446,-2.635719,-0.45984375,no_fall
-7.738308,-2.5363257000000003,-0.59516233,no_fall
-7.63652,-2.525548,-0.7268884,no_fall
-7.626939999999999,-2.650089,-0.4682263,no_fall
