Mean_X,Std_X,Mean_Y,Std_Y,Mean_Z,Std_Z,Activity
-9.507259355132978,6.298128083155837,-2.334054786426862,9.535518952017732,2.4739946594654243,8.278283204180727,fall
-8.592855900827066,4.785683462629932,-1.0846226951641609,7.987203196289486,3.6228632010751878,7.11453154780702,fall
-8.25033207616542,2.0264225042803563,0.8407809041591479,3.3088189219494795,4.248137378468671,2.5259524918604517,fall
-6.568142865448271,6.207088640007347,-3.2755815047379317,5.783638783819953,5.452600575310342,6.896123732147932,fall
-6.855034125589741,5.365973414308323,-3.484925368394875,4.997621096645441,5.356673048307689,5.943005527910299,fall
-7.08622351992481,1.7866440599634859,-4.302859667744364,0.9425178382453993,5.474321354887219,0.9053352697834994,fall
-9.130983636967446,5.329014098722371,-2.9275783403934907,4.976478270845367,1.1296095393686392,4.54472570978607,fall
-10.088762735568173,3.9749641724415166,-2.946690503164142,4.366897393495302,0.4543279481631308,3.2466588048841487,fall
-9.70672734691358,0.5177254320006098,-2.961941347464199,1.0296237519458487,0.6460254727891352,0.798865003844184,fall
-9.71416963950617,0.47764959558939013,-2.847985726723455,0.8665034172355667,0.8079169649553076,0.7194520141865082,fall
-9.750724746913574,0.11155626943128429,-2.748125242469138,0.2759044546818819,0.9467778311851844,0.21087182803304647,fall
-9.694132028465347,0.1304819721025344,-2.921772656435644,0.3421067454751948,1.0226881576237619,0.27962740025164395,fall
-9.95500381462695,4.317482113859866,-2.1090812130764895,4.770143211962529,-1.7483755261231972,5.834960720261366,fall
-9.888837582872176,3.752718953386897,-2.1526003229934827,4.240082807210198,-1.9331949431411009,4.79877090118584,fall
-9.922508761306538,0.10991247370638366,-2.2442055045226126,0.3924704159597596,-0.7373109755761313,0.264024729457011,fall
-9.824260719753086,0.44047762484477404,-2.5082566438518525,1.148185787176258,-0.42327978802222227,1.173901996595763,fall
-8.844210422372878,5.659032850168594,-3.668280907898306,5.978882778068308,2.3943741021016955,8.391561201886978,fall
