@RELATION wada

@ATTRIBUTE Mean_X numeric
@ATTRIBUTE Std_X numeric
@ATTRIBUTE Mean_Y numeric
@ATTRIBUTE Std_Y numeric
@ATTRIBUTE Mean_Z numeric
@ATTRIBUTE Std_Z numeric
@ATTRIBUTE Activity {major_fall,minor_fall,no_fall}

@DATA
-9.883355867262571,8.774102046250135,-2.8547896205055876,13.665510300519907,1.8362373924581004,11.557772664005793,major_fall
-8.822856864619283,6.644290291583028,-3.061977718984772,10.794986121302733,2.418586733299492,9.81590807038174,major_fall
-9.1655269913198,2.39394972443348,-1.8608997849035536,1.9741118623182656,3.0534796888781717,3.0154075376091103,major_fall
-8.368548030198017,1.4828770744291302,0.8437878973737625,2.2625099020784183,4.79733084539109,1.8608955483498053,major_fall
-7.35779050049505,0.9597482551965916,3.4755883088391104,1.9359604735822353,5.4132243331683165,1.0022054676321792,major_fall
-6.610562954086021,10.414806695758088,-0.5755901897204302,9.523074665291949,4.709071961720434,12.0632979822948,major_fall
-6.3055375806250025,7.611215642454046,-2.700740055072917,7.040598995325752,5.436494757500001,8.47526327309179,major_fall
-6.54811713832487,2.4277905848829846,-4.550196694060915,1.289249185769786,5.803606469035531,1.195270030159849,major_fall
-7.387879260101009,0.3326707642551544,-4.24534749040404,0.2787763990444036,5.279270178787878,0.2959722085621931,major_fall
-7.611010436633664,0.11205373929296272,-4.061644845049502,0.1405453175146229,5.153186862376234,0.14110316544701693,major_fall
-8.365768049963233,8.315203042689738,-2.5054898186029417,7.662867809189563,2.2233881900514705,6.922425102570667,major_fall
-10.504282685414502,5.6299073661745185,-3.0384235384974105,6.139613759745219,0.18920654391554387,4.529360230085805,major_fall
-9.64617828960396,0.7149964749397605,-3.211756751103963,1.3717790634154388,0.39320411118613857,1.044136293042637,major_fall
-9.693711748768473,0.6694382640925332,-2.859476336566502,1.202282154719648,0.706389184713793,0.9906742899477201,major_fall
-9.766978133004928,0.14168896195605765,-2.7133565615763553,0.35111255954968645,0.8976014089655173,0.25303104621202216,major_fall
-9.734728806930693,0.08569575013719735,-2.8364382326732662,0.2370360334495083,0.909947357970297,0.18215926980663966,major_fall
-9.734390898514857,0.06559624175375646,-2.7830660455445555,0.16328746258694082,0.9961977010396046,0.14190212708948022,major_fall
-9.65353525,0.1532300129457472,-3.00710708019802,0.40476395355040046,1.1354289572772278,0.31311743865537406,major_fall
-10.069703876959354,6.966948478039223,-1.6108063891983728,7.6517408846983095,-3.340730980926831,9.18594027496494,major_fall
-9.836017007949234,5.346310813569914,-2.1636812922558373,6.032831991886157,-3.0875145144837552,6.63688957463262,major_fall
-9.88302367346939,0.13228360041720574,-2.421774087244898,0.4704571568587952,-0.7490912356086739,0.35612658387185187,major_fall
-9.940350717821783,0.09012572620986362,-2.1417936351485145,0.3299659231488367,-0.8074476384158414,0.2569205491829294,major_fall
-9.960821024752473,0.06236162205280268,-2.0719112361386136,0.17009424885721303,-0.7258806242574255,0.1199047342415582,major_fall
-9.708742593596055,0.5941979921543684,-2.872914416059114,1.5034606645290263,-0.04100439009359573,1.5478913219557002,major_fall
-10.79647650515464,9.41476310986496,-1.6160825800000005,9.335510178739408,0.7293452230927833,14.418312804779816,major_fall
-8.890356202604163,6.950368549627885,-4.317920815937501,7.174994038779492,1.5429289829166668,10.254346340210096,major_fall
-7.887797240404045,1.3427876514733508,-4.673650795808085,2.7908589812854383,3.2100700680808085,1.3235473268782794,major_fall
-8.934107112807887,1.0685345142739533,-2.058171236024631,1.935127165952339,4.020223144384239,1.4966644501864843,major_fall
-8.501145534158415,0.9238705652577055,-2.19401572991584,1.3102055730412019,4.78233823519802,1.3387873902951393,major_fall
-7.877616436138614,0.22102831083914737,-2.8600979346534667,0.17804251932547283,5.529702897524749,0.3528486206091041,major_fall
-13.861262058041238,11.972390021789897,-4.174765939484535,14.516822872874329,-4.24535729257732,17.386123986891032,major_fall
-8.71943948030457,10.498445908664879,-5.893693235939086,10.743097827490889,-0.1597915738071054,13.787325050920058,major_fall
-2.456317460020304,4.579425713197919,-7.554025331472084,3.3493900265571703,4.831173828121827,5.21326345915493,major_fall
-0.7829045813383412,2.364859717561915,-8.016297883378238,2.7324690990737532,5.3143311787046645,1.6218683439992156,major_fall
-0.6687502616544042,0.9104518982586781,-8.013791180269427,2.700026614356513,5.2700667362176175,2.0741479579717295,major_fall
-0.8705652854060907,0.6087368415161044,-7.488308176142136,1.2730426453474957,6.045217713197969,1.44928523781336,major_fall
-11.610357948272732,10.842080477331939,-2.5476693051818176,11.22571805137311,2.5068996284545464,7.085531001777343,major_fall
-10.227567262460733,8.408778478307084,-1.9787813979267026,8.29360361978985,4.028723823193719,5.7709011145498526,major_fall
-7.738140562797926,1.6138529339743528,-1.8856869711606212,2.668081241289063,5.960117802590679,1.7553459482354499,major_fall
-6.945951759898475,1.1208542828021875,-5.43228118324873,2.351949920386362,3.8501154775939095,1.996815652021838,major_fall
-6.287569285714285,0.5854809013190236,-6.248735745812811,1.6509397824394991,3.9835958762857135,2.0546523142612845,major_fall
-6.497361944554457,0.26371470917526757,-5.3357774524752495,0.6221052270485208,5.409608089108914,0.29358279420944544,major_fall
-7.625733682499997,8.190038204825356,-3.2842731870142856,8.039739430995027,3.0006515528142845,8.23785663605927,major_fall
-8.123191427959183,6.498864704584592,-4.192402263785714,6.520332784916062,3.4371707402244907,6.837477956460435,major_fall
-7.777599841836739,0.31374478288124175,-3.814422970918365,0.3937851642649499,5.08851225765306,0.4184336113800677,major_fall
-7.856549945918362,0.15912961326486594,-3.9176837571428567,0.17990065756142506,4.916602403571428,0.216428042596343,major_fall
-7.715260469458126,0.1724664462533107,-4.0752732123152695,0.1423238057496189,5.005384357635468,0.21025523586961217,major_fall
-6.899383096376813,9.250003175526677,-3.9920203029710137,6.662198004764635,2.2746438219202907,8.90426881581629,major_fall
-7.354451237755098,7.8012128263369585,-4.299170038775508,5.620574632081523,1.6783710629489794,7.447967231757952,major_fall
-7.738827421938769,1.311324481446419,-3.9865833205612264,1.4787227040633155,4.23159626537245,2.717689089079804,major_fall
-7.3127674083743885,0.5971172036491005,-3.4520372093596086,0.7399656817274621,5.872281129556655,0.5554072882499885,major_fall
-7.439809633497535,0.1884739667942331,-3.2920782157635484,0.2572663179670337,5.858294466995073,0.22409954076508584,major_fall
-7.364062590594063,0.08824194841331291,-3.3751279059405954,0.12751638169405782,5.895144964356436,0.10305951611971872,major_fall
-7.16770065049505,0.2882026122668098,-3.71527997970297,0.4627124651762807,5.904979937623761,0.21811154949784423,major_fall
-5.74627412254902,6.481327080182096,-3.6628066868235294,8.002139675204205,3.3527573216176485,4.7994701762352205,major_fall
-7.79956686737968,6.989440216175934,-3.601859619657753,8.609317373069915,2.0495731930427814,7.922353347167544,major_fall
-8.384781611518326,4.930441196029117,-4.018052770994762,6.338468034851044,3.340701151382198,7.447748068825234,major_fall
-7.141092883251236,0.9988591307959704,-4.160349485221677,1.259384878467415,5.582383498128079,1.2335478785365501,major_fall
-7.360313853694578,0.5234712889572671,-3.742619150738917,0.5738472910653802,5.639474621182265,0.35115375900910234,major_fall
-7.385084224752475,0.17425060040004683,-3.8614413658415856,0.27651279438362375,5.5818597831683165,0.15065614461867455,major_fall
-10.150310499151525,7.071821376767205,-1.4187660397636361,14.534111685268252,2.9970113307030313,8.267329650462784,major_fall
-9.41770077595855,5.763090750160952,-4.437474824424872,12.868477019573879,2.7823053803419695,7.295802420026486,major_fall
-7.389143297474749,0.5432447698770516,-3.6441431676767646,1.0899782358625394,5.618836807575759,0.4647489696479608,major_fall
-7.582542936633662,0.13808536405844388,-3.221419824257427,0.22308197212737058,5.731595954950497,0.13241410134833703,major_fall
-7.537648177722779,0.7651634606268809,-2.921846757178218,1.221522916888129,5.862930750000003,0.804716143468602,major_fall
-5.641883625626665,6.36666004506989,-4.4603167564933335,10.88225819768941,4.123393416666668,11.779274421397293,major_fall
