@RELATION wada

@ATTRIBUTE Mean_X numeric
@ATTRIBUTE Std_X numeric
@ATTRIBUTE Mean_Y numeric
@ATTRIBUTE Std_Y numeric
@ATTRIBUTE Mean_Z numeric
@ATTRIBUTE Std_Z numeric
@ATTRIBUTE Activity {major_fall,minor_fall,no_fall}

@DATA
-9.576141599018186,7.343899996389629,-2.955771939201819,11.071400483976234,2.077766525418182,9.600879638858604,major_fall
-8.991252953456366,5.431439310005844,-2.2415333122684564,8.866243679038552,2.803012697748322,8.051276196366818,major_fall
-8.573036716744975,2.2429152445709133,-0.4408885434244969,2.8447637841573052,4.0663091678154375,2.8897099054274564,major_fall
-8.01176323069307,1.333175932248061,2.1033053530346533,2.5800503843612947,4.7930941015478545,1.5402722781506912,major_fall
-6.284909751709847,7.596775933005193,-2.6979336817305706,7.022348394063342,5.45658044787565,8.457767758443897,major_fall
-6.5828272123875395,6.212807509202564,-3.279444727937717,5.793296293308428,5.439242677647057,6.904326467960872,major_fall
-6.916125237751674,2.0396079340163,-4.388423208154366,1.075733509331486,5.572053118791943,1.0280720524845202,major_fall
-7.455511562207357,0.2916958464600208,-4.179497306020065,0.25318884588833424,5.247752129096995,0.25183611450859605,major_fall
-8.935408625717294,6.329392884336718,-2.829498309831224,5.850026522968728,1.4009651516021102,5.336644971426622,major_fall
-10.190160487363935,4.609869781506093,-3.079408580112245,5.059395208182552,0.29352430732176865,3.7525698702147574,major_fall
-9.696614718749998,0.5947296377945063,-2.99446769875987,1.1760312258210919,0.5692268144065786,0.9009074546878241,major_fall
-9.708148638157898,0.5499606788385261,-2.8609926369177616,0.9949140043015585,0.7631327940687496,0.8223953886932684,major_fall
-9.755454207236834,0.12348234781233164,-2.74507842006579,0.30787269721941835,0.9125891033881575,0.22109120451735628,major_fall
-9.73531571782178,0.07840773101735656,-2.8100574471947195,0.21328084806500994,0.9565257442574255,0.17933894889755103,major_fall
