84021027,-1.0274634,2.8081603,8.57417
84021037,-0.90411985,2.8129504,8.6771555
84021141,-1.531615,2.3267615,9.271121
84021146,-1.5304174,2.269281,9.142987
84021155,-1.4394068,2.2249732,8.82445
84021165,-1.3220508,2.3052063,8.723859
84021175,-1.2322376,2.2920337,8.695118
84021185,-1.1064991,2.4225624,8.869955
84021195,-1.111289,2.4201672,8.990903
84021205,-1.1532019,2.384242,9.125025
84021215,-1.1388317,2.4177723,9.055569
84021225,-1.169967,2.269281,9.164542
84021234,-1.0801538,2.1004322,9.181308
84021244,-1.0262659,2.13516,9.104667
84021254,-1.0382409,2.1064196,8.825647
84021264,-1.0166858,2.2070105,8.754993
84021274,-1.1064991,2.3519092,8.931027
84021284,-1.2142749,2.384242,8.90109
84021294,-1.228645,2.4273522,8.874744
84021304,-1.2669654,2.2944288,8.844807
84021314,-1.3675561,2.1507275,8.874744
84021323,-1.348396,1.8992505,9.002878
84021333,-1.3040881,1.7543519,9.016051
84021343,-1.2094848,1.7878821,8.796906
84021353,-1.1484119,1.8621277,8.741821
84021363,-1.0130932,2.0609143,8.587342
84021373,-0.98794556,2.2585034,8.818462
84021383,-0.91489744,2.3099964,8.928633
84021393,-0.88974977,2.1195922,8.816067
84021402,-0.9627979,1.8010547,8.880733
84021412,-1.047821,1.5603552,8.840017
84021422,-1.0885364,1.3723462,8.865165
84021432,-1.0825489,1.2681628,8.739427
84021442,-1.0095007,1.2957056,8.699908
84021452,-0.86100954,1.419049,8.768167
84021462,-0.7927515,1.5016773,8.764574
84021472,-0.7244934,1.6082556,8.692723
84021482,-0.76281375,1.5639478,8.680748
84021491,-0.8322693,1.1663746,8.929831
84021501,-0.8143066,0.56881714,8.92025
84021511,-0.87298465,-0.009580079,9.327404
84021521,-0.79514647,-0.43349853,9.347761
84021531,-0.5556445,-0.6430628,9.266331
84021541,-0.41912842,-0.52450925,9.527388
84021551,-0.25267455,-0.21076173,9.293873
84021561,-0.3185376,0.05748047,9.104667
84021570,-0.44427612,0.38679564,8.5598
84021580,-0.6394702,0.73407346,8.359816
84021590,-0.63587767,0.71850586,7.941885
84021600,-0.38320312,0.37721556,7.597002
84021610,-0.20716919,-0.36045045,7.2880445
84021620,-0.17004639,-1.223855,7.1311707
84021630,-0.20118164,-2.039359,7.164701
84021640,-0.29578492,-2.8321106,6.8964586
84021650,-0.554447,-3.6476147,6.373147
84021659,-0.5616321,-4.4511437,5.4438796
84021669,-0.45026368,-5.024751,4.9385304
84021679,-0.32332763,-5.527705,4.038003
84021689,-0.26584718,-6.4066772,3.4428406
84021699,-0.16884887,-7.1994286,3.2775843
84021709,-0.05388794,-7.897577,3.5218763
84021719,0.1101709,-8.382568,4.245172
84021729,0.21555176,-8.751401,4.594845
84021738,0.014370117,-8.610095,4.1757164
84021748,-0.11735596,-8.292755,3.4332604
84021758,-0.19040406,-8.413704,2.1411474
84021768,-0.14130615,-9.062754,0.42272094
84021778,0.17244141,-9.945318,-0.81670165
84021788,0.79394895,-10.896141,-1.3879138
84021798,1.2969031,-11.655362,-1.0154883
84021808,1.8094373,-12.166699,0.061072998
84021818,2.151925,-12.290043,0.6550378
84021827,2.4656725,-11.599079,0.16405883
84021837,2.1411474,-10.534493,-1.8166223
