191364851,-4.1098537,-1.0609937,7.897577
191364861,-4.0272255,-1.223855,7.9921803
191364870,-4.2487645,-1.2513977,8.195757
191364974,-4.7840514,-0.81670165,8.355025
191364979,-4.748126,-0.5376819,8.614885
191364989,-4.8918276,-0.4047583,8.695118
191364998,-5.027146,-0.31135255,8.666378
191365008,-5.127737,-0.10657837,8.565787
191365018,-5.2678456,-0.12933105,8.401729
191365028,-5.346881,-0.16884887,8.655601
191365038,-5.3828063,-0.11496094,8.516689
191365048,-5.261858,-0.17603393,8.691525
191365058,-5.2558703,-0.3412903,9.010063
191365068,-5.322931,-0.32452515,9.353748
191365077,-5.4821997,-0.37003052,9.583671
191365087,-5.5935683,-0.22872436,9.527388
191365097,-5.597161,-0.040715333,9.411229
191365107,-5.5516553,0.062270507,8.903485
191365117,-5.388794,-0.04790039,8.643625
191365127,-5.363646,-0.3412903,8.49274
191365137,-4.9481106,-1.1639795,8.756191
191365146,-4.5625124,-1.773512,8.992101
191365156,-4.126619,-2.4728577,9.368119
191365166,-3.7170703,-3.2057335,9.654324
191365176,-3.4284704,-3.7805383,9.581276
191365186,-3.1482532,-4.237987,9.20406
191365196,-3.0332923,-4.9912205,9.370514
191365206,-2.858456,-5.6414685,9.1130495
191365215,-2.5195606,-6.0761647,9.103469
191365225,-2.3135889,-6.3036914,8.766969
191365235,-1.9639161,-6.3288393,8.605305
191365245,-1.5531702,-6.3851223,8.505912
191365255,-1.2166699,-6.1552,8.369396
191365265,-0.8190967,-5.967191,7.9909825
191365275,-0.38320312,-5.7995396,6.8246083
191365285,-0.20118164,-5.830675,6.5216384
191365294,-0.11496094,-6.1599903,6.173163
191365304,-0.11496094,-6.3611717,6.072572
191365314,0.028740235,-6.7324,6.3839245
191365324,0.16166382,-7.179071,6.43901
191365334,0.30895752,-7.4161777,6.2713585
191365344,0.5783972,-7.459288,6.045029
191365354,0.7831714,-7.1826634,5.386399
191365363,0.7604187,-6.883286,4.59724
191365373,0.554447,-6.7671275,3.2045362
191365383,0.21555176,-6.340814,1.7184265
191365393,-0.2969824,-6.055807,0.46104127
191365403,-0.58438474,-6.100115,-0.49097902
