97670453,-2.926714,-0.52450925,9.222023
97670463,-2.7842102,-0.737666,9.265133
97670567,-2.4285498,-1.0585986,8.784931
97670572,-2.5315356,-1.0981164,8.753797
97670581,-2.753075,-1.0729687,8.722661
97670591,-2.8524683,-0.7580237,8.592133
97670601,-2.8249254,-0.59755737,8.121511
97670611,-2.7901978,-0.4646338,7.249724
97670621,-2.76984,-0.64545774,6.4174547
97670631,-2.7135572,-0.7855664,5.603148
97670641,-2.6776319,-0.852627,4.740941
97670651,-2.5123756,-1.108894,4.125421
97670660,-2.3004162,-1.5675403,3.5913317
97670670,-2.1483326,-2.1124072,3.373385
97670680,-2.1459374,-2.7722352,2.8357031
97670690,-2.0537293,-3.4452355,2.14474
97670700,-1.7327967,-4.1050634,1.3256433
97670710,-1.2058923,-4.798422,0.040715333
97670720,-0.7640112,-5.5384827,-1.1795471
97670730,-0.45505372,-6.514453,-2.3447242
97670740,0.6646179,-6.058202,-3.859574
97670749,0.78915894,-7.597002,-6.4258375
97670759,0.91250247,-9.340576,-9.322614
97670769,1.0909314,-10.144105,-11.541599
97670779,1.6896863,-10.523716,-14.174923
97670789,2.1842577,-10.782378,-17.469273
97670799,2.9195287,-10.819501,-20.589983
97670809,4.235592,-11.514056,-22.198238
97670819,5.5851855,-12.915143,-20.87978
97670829,6.9754944,-15.158078,-18.279987
97670838,8.3191,-19.349363,-14.451548
97670848,10.595567,-23.29875,-9.946516
97670858,10.956017,-23.07242,-6.213878
97670868,7.157516,-18.844013,-1.0801538
97670878,2.574646,-12.723541,-1.6034656
97670888,0.65623534,-8.066425,-10.642269
97670898,-0.38440064,-4.543352,-21.703667
97670908,0.9244775,1.22625,-20.023561
97670928,2.3674767,1.162782,-15.438296
97670948,0.5736072,-6.891669,-6.133645
97670960,1.7723144,-7.796986,-5.3037705
97670970,2.032174,-7.0689,-6.581514
97670980,1.113684,-5.1205516,-8.458012
97670990,-0.5771997,-2.8572583,-10.466235
97671000,-2.9961693,-1.771117,-9.832752
97671010,-4.623585,-2.4896228,-8.710686
97671020,-4.932543,-4.190087,-7.7838135
97671029,-4.8666797,-5.6019506,-7.3215747
97671039,-5.459447,-6.629414,-7.7538757
97671049,-6.6210313,-6.8473606,-8.754993
97671059,-7.501201,-6.016289,-10.140512
97671069,-8.780142,-4.7612987,-11.41586
97671079,-9.566906,-3.935017,-11.456576
97671089,-9.669891,-3.6488123,-10.048305
97671099,-9.353748,-4.0954833,-8.705896
97671109,-8.460406,-4.5696974,-8.132289
97671118,-7.4964113,-4.987628,-9.079519
97671128,-6.680907,-4.5529323,-9.592053
97671138,-6.1791506,-4.3697133,-10.162067
97671148,-5.743257,-4.5792775,-10.105785
97671158,-5.126539,-4.8990126,-9.708212
97671168,-4.4343786,-4.8798523,-9.18969
97671178,-3.8152661,-4.518204,-8.832832
97671188,-3.5350487,-3.8068836,-8.624465
97671198,-3.417693,-2.9650342,-8.823252
97671207,-3.4009278,-2.6800268,-9.322614
97671217,-3.4308655,-2.8620484,-9.83874
97671227,-3.3446448,-3.378175,-9.818382
97671237,-3.1243029,-3.885919,-9.714199
97671247,-2.8165429,-4.2583447,-9.613608
97671257,-2.5997937,-4.1852965,-9.51661
97671267,-2.75547,-3.6655774,-9.442365
97671277,-2.9518616,-3.0428724,-9.536968
97671287,-3.2272887,-2.7135572,-9.116642
97671296,-3.556604,-2.7267296,-8.563393
97671306,-3.5601966,-3.1745985,-8.169412
97671316,-3.3410523,-3.6116896,-8.205337
97671326,-3.263214,-3.9685473,-8.249645
97671336,-3.0991552,-4.0164475,-8.339458
