191350915,-4.5936475,-1.7280066,8.274793
191350925,-4.467909,-1.9375708,8.496332
191351028,-5.3828063,-1.9447559,8.078401
191351033,-5.4331017,-1.771117,8.133487
191351043,-5.351671,-1.8980529,8.083191
191351053,-5.3768187,-2.2704785,8.064031
191351063,-5.381609,-2.5686584,8.206534
191351073,-5.400769,-2.645299,8.309521
191351082,-5.3624487,-2.4824378,8.56938
191351092,-5.0966015,-2.3531067,8.035291
191351102,-4.878655,-1.961521,7.8951817
191351112,-4.6104126,-2.1459374,7.2976246
191351122,-4.2559495,-3.2177088,6.939569
191351132,-4.3589354,-5.0259485,7.1730833
191351142,-4.6571155,-6.957532,7.2724767
191351151,-4.528982,-8.386161,7.514374
191351161,-3.969745,-9.430389,7.369475
191351171,-3.2991395,-10.311756,7.7131605
191351181,-2.6908045,-11.108101,7.801776
191351191,-1.9938538,-11.172766,7.98739
191351201,-0.9855505,-10.844648,7.96344
191351211,0.17962646,-10.202784,8.000563
191351221,1.2358301,-9.763297,8.190967
191351230,2.090852,-9.27591,8.125104
191351240,2.577041,-8.601712,7.940687
191351250,2.8057654,-8.104746,7.1359606
191351260,2.459685,-7.95386,6.495293
191351270,1.8980529,-7.921527,5.8294773
191351280,1.3603711,-7.7059755,5.660629
191351290,1.1424243,-7.4054003,5.4738173
191351300,1.1603869,-7.274872,5.1301317
191351309,1.4609619,-6.9096313,4.8451247
191351319,1.8214123,-6.276149,4.439169
191351329,2.1255798,-5.8151073,4.3230104
191351339,2.142345,-5.8187,4.2104445
191351349,2.0190015,-6.734795,4.548142
191351359,1.7351917,-7.995773,5.2510805
191351369,1.3998889,-9.048384,5.8270826
191351393,1.1795471,-8.800499,5.2283278
191351412,0.07304809,-7.2078114,4.2571473
191351431,-1.2154725,-6.7922754,4.4176135
191351442,-1.6357983,-7.005432,4.4487486
191351452,-1.9339783,-6.7192273,4.319418
191351462,-2.2477257,-6.023474,4.6415477
191351472,-2.4656725,-5.4486694,4.2080493
191351481,-2.6177564,-4.5062294,3.8475988
191351491,-3.0009594,-3.5925293,3.7685633
191351501,-3.3362622,-3.0895753,3.1278956
191351511,-3.812871,-3.117118,3.3518298
191351521,-4.01525,-3.97693,3.5458264
191351531,-4.0667434,-4.782854,4.7612987
191351541,-3.8919067,-5.007986,5.757627
191351551,-3.5901344,-4.416416,6.2809386
191351560,-3.0764027,-3.5350487,6.1049047
191351570,-3.05365,-2.955454,5.6833816
191351580,-3.747008,-2.7830126,5.8570204
191351590,-4.27032,-3.187771,6.370752
191351600,-4.5864625,-3.3769774,6.4006896
191351610,-4.7624965,-3.1398706,7.0736904
191351620,-4.811594,-2.943479,7.6963954
191351629,-5.036726,-2.4273522,8.82445
191351639,-5.384004,-2.0609143,9.607621
191351649,-5.6893687,-2.0621119,10.244696
191351659,-6.187533,-2.753075,11.184741
191351669,-6.5910935,-3.9158568,11.73799
191351679,-6.7551527,-4.9576902,11.64219
191351689,-6.2426186,-5.3480787,11.254197
191351699,-5.1792297,-4.916975,11.258986
191351708,-4.340973,-4.348158,11.788286
191351718,-3.8452039,-3.9565723,12.396621
191351728,-3.6607873,-3.7901185,12.834909
191351738,-3.7673657,-3.573369,12.721147
191351748,-3.6368372,-3.2823744,12.337943
191351758,-3.4703834,-3.1913636,11.7511635
191351768,-3.2787817,-2.945874,11.157199
191351777,-3.4380505,-3.2823744,10.675799
191351787,-3.246449,-3.5374439,9.827963
191351797,-2.906356,-3.5290613,9.219627
191351807,-2.525548,-3.302732,8.8963
191351817,-2.266886,-3.051255,8.8316345
191351827,-2.0309765,-2.9422815,8.746612
191351837,-1.8381774,-2.8033705,8.174202
191351847,-1.7280066,-2.623744,7.588619
191351856,-1.2502002,-2.4740553,6.9503465
191351866,-0.864602,-2.0657043,6.100115
191351876,-0.24668701,-1.7040564,5.7456517
191351886,0.30416748,-1.5687377,5.7133193
191351896,0.59755737,-1.7112415,5.6977515
191351906,0.6119275,-1.8573376,5.879773
191351916,0.32572266,-2.1279747,6.4066772
