1733036,3.7841308,8.029303,3.446433
1733036,3.9038818,7.812554,3.5673816
1733036,3.3937426,8.313113,3.432063
1733036,3.3602123,8.248447,3.4200878
1733036,3.424878,8.053253,3.3123121
1733036,3.612887,7.97302,3.2847693
1733036,3.7973034,7.9287124,3.3302746
1733036,3.8883142,7.819739,3.4691858
1733036,3.8140686,7.9059596,3.4452355
1733036,3.6200721,7.9430823,3.3015344
1733036,3.6164794,7.938292,3.1757958
1733036,3.6392322,7.8377013,3.1207104
1733036,3.7050953,7.8029737,3.2644117
1733036,3.8703516,7.812554,3.2596216
1733036,3.793711,8.170609,3.319497
1733036,3.5685792,8.246052,3.5039136
1733036,3.4380505,8.23288,3.3518298
1733036,3.2476466,8.420889,3.2847693
1733036,3.0213172,8.426876,3.239264
1733036,3.06802,8.25683,3.1674132
1733036,3.2380664,8.111931,3.2093263
1733036,3.4620008,8.019723,3.3254845
1733036,3.5410364,8.076006,3.2871642
1733036,3.5134935,7.9861927,3.1674132
1733036,3.4631982,8.121511,3.1398706
1733036,3.239264,8.167017,3.1937585
1733036,3.114723,8.186176,3.0225146
1733036,3.187771,8.316706,2.938689
1733036,3.0249097,8.341853,2.9111462
1733036,3.190166,8.26641,2.9650342
1733036,3.2045362,8.235274,2.8596532
1733036,3.1793885,7.96344,2.7782226
1733036,3.0404773,7.747888,2.6788294
1733036,2.8560607,7.619755,2.403402
1733036,2.623744,7.4125853,2.1974304
1733036,2.393822,7.306007,1.8573376
1733036,2.2022204,6.9335814,1.5603552
1733036,2.102827,6.221063,1.033451
1733036,2.0130138,5.285808,0.5029541
1733036,2.0381615,4.167334,0.21914428
1733036,2.0118165,2.8883936,0.0
1733036,2.0190015,1.4741346,0.46343628
1733036,2.1016297,0.29219237,2.3566992
1733036,1.6645386,-0.45505372,5.229525
1733036,1.4465919,0.37601808,6.4306273
1733036,-1.1436218,3.7278478,9.022038
1733036,-5.405559,7.436536,8.196955
1733036,-5.48699,12.648098,8.911868
1733036,-6.10251,15.737674,7.96823
1733036,-5.500162,20.022364,7.0868626
1733036,-5.133724,23.62088,3.7146752
1733036,-3.993695,28.195368,7.556287
1733036,-5.743257,29.552147,4.6726832
1733036,-6.229446,34.26195,8.913065
1733036,-8.084389,36.953953,7.6868153
1733036,-8.568182,37.43176,9.140592
1733036,-9.060359,32.91595,10.897339
1733036,-9.1849,29.467123,10.982362
1733036,-8.983718,27.739117,8.817265
1733036,-8.608898,26.773924,6.243816
1733036,-9.43518,23.740631,4.4020457
1733036,-10.214758,19.299067,5.2750306
1733036,-8.653206,16.805853,5.5360875
1733036,-11.144026,11.376343,4.528982
1733036,-10.462643,7.6496925,3.8511915
1733036,-9.72378,5.3241286,3.1087353
1733036,-9.546548,2.5423133,1.8250049
1733036,-8.749006,-0.11496094,1.3903089
1733036,-7.731123,-2.0764818,0.5292993
1733036,-7.2736745,-3.9362147,-0.8430469
1733036,-6.1204724,-4.749324,-1.8669177
1733036,-4.716991,-5.380411,-2.7985804
1733036,-2.9913795,-5.9683886,-4.127816
1733036,-1.3112732,-6.8042507,-5.1840196
1733036,0.010777588,-7.486831,-5.5588403
1733036,1.0681787,-8.042476,-6.1611876
1733036,2.0142114,-8.236472,-6.964717
1733036,1.7280066,-8.382568,-7.467671
1733036,4.301455,-9.066346,-2.4345374
1733036,7.425758,-9.529782,-7.6856174
1733036,7.3575,-10.421927,-7.6556797
1733036,6.060597,-10.297386,-8.679551
1733036,6.2809386,-7.820936,-9.115444
1733036,5.892946,-5.237908,-9.24717
1733036,4.58766,-3.558999,-10.157278
1733036,3.9170544,-1.9136206,-10.365644
1733036,2.8297155,-1.0801538,-10.283016
1733036,0.65623534,-3.2296839,-10.372829
1733036,0.796344,-4.605623,-9.238788
1733036,0.47660887,-7.5359287,-10.197993
1733036,-2.1207898,-10.499765,-11.087743
1733036,-4.047583,-11.03625,-12.299623
1733036,-12.5882225,-9.620793,-15.255077
1733036,-11.679313,-3.197351,-24.353756
1733036,-7.315587,-0.69096315,-24.168142
1733036,-6.6892896,-1.0262659,-22.665268
1733036,-5.8390574,-2.2992187,-21.064198
1733036,-5.5372853,-3.7038977,-17.950672
1733036,-6.9383717,-4.724176,-12.875625
1733036,-9.619596,-5.533693,-10.607541
1733036,-11.596684,-4.8175817,-9.374106
1733036,-13.292358,-3.427273,-4.4667115
1733036,-13.576168,-2.5662634,0.2586621
1733036,-10.027946,-1.4944922,2.046544
1733036,-8.012538,-1.0526111,5.53968
1733036,-7.865244,-1.0190808,12.139156
1733036,-15.944842,-1.5088623,11.193124
1733036,-16.704063,2.7267296,12.834909
1733036,-20.516935,1.1603869,15.427518
1733036,-25.08783,-1.7914746,22.17309
1733036,-28.995304,-6.7192273,32.601006
1733036,-38.837635,-12.827724,30.65146
1733036,-38.837635,-10.595567,31.210697
1733036,-38.837635,-8.393346,27.274483
1733036,-38.837635,-13.281581,27.658882
1733036,-38.837635,-17.606987,30.71373
1733036,-35.90613,-18.159039,33.09917
1733036,-30.306578,-15.973583,33.95659
1733036,-26.649382,-12.173884,34.126633
1733036,-22.46169,-9.303453,30.559252
1733036,-19.247574,-6.6425867,25.375233
1733036,-16.088543,-2.511178,20.219952
1733036,-12.218192,1.8070422,16.414267
1733036,-10.366842,4.399651,12.170292
1733036,-8.721463,6.627019,10.249486
1733036,-6.0546093,7.4964113,10.097403
1733036,-6.6078587,5.718109,10.254276
1733036,-8.037685,4.269122,11.127261
1733036,-9.395661,2.6141639,9.034014
1733036,-13.794115,0.7867639,8.715476
1733036,-16.044235,-2.1148024,11.534414
1733036,-11.02188,-5.50136,8.552615
1733036,-8.32868,-5.1947975,5.6953564
1733036,-9.953701,-3.9805224,6.204298
1733036,-10.917697,-3.0368848,6.072572
1733036,-11.138039,-1.8633252,5.7636147
1733036,-10.772798,-0.8418494,5.078639
1733036,-9.659114,0.4921765,4.5134144
1733036,-8.519085,1.0310559,4.8798523
1733036,-7.4401283,0.42032593,4.5529323
1733036,-6.915619,-0.74485105,4.1517663
1733036,-6.8401756,-1.7016613,4.181704
1733036,-7.146738,-2.3327491,4.975653
1733036,-7.5419164,-3.1278956,5.254673
1733036,-7.620952,-3.7122803,5.1672544
1733036,-7.707173,-3.920647,4.8966174
1733036,-7.9574523,-3.6009119,4.355343
1733036,-7.7670484,-2.567461,3.8823266
1733036,-7.3299575,-1.8441651,4.035608
1733036,-7.3191795,-1.9543359,4.7601013
1733036,-7.8544664,-2.6153612,5.562433
1733036,-8.438851,-3.222499,6.0498195
1733036,-8.634046,-3.2608192,5.971981
1733036,-8.565787,-2.8524683,5.612728
1733036,-8.222102,-2.0764818,5.154082
1733036,-7.989785,-1.5867004,4.9205675
1733036,-8.017328,-1.7411792,4.9133825
1733036,-7.9921803,-1.961521,5.221143
1733036,-7.780221,-2.572251,5.767207
1733036,-7.8820095,-2.9446764,5.4726195
1733036,-7.860454,-2.9327013,5.2570677
1733036,-7.4856334,-2.7243347,5.031936
1733036,-7.5131764,-2.8357031,5.133724
1733036,-7.692803,-3.1769934,5.2343154
1733036,-7.8664417,-3.38536,5.0989966
1733036,-7.9766126,-3.3673975,4.963678
1733036,-7.9203296,-2.887196,4.6690907
1733036,-7.6245446,-2.5291407,4.934938
1733036,-7.6808276,-2.7937903,5.2798204
1733036,-7.874824,-3.2213013,5.5827904
1733036,-7.94907,-3.5841467,5.47741
