@RELATION wada

@ATTRIBUTE Mean_X_Acc numeric
@ATTRIBUTE Std_X_Acc numeric
@ATTRIBUTE Range_X_Acc numeric
@ATTRIBUTE Max_Spike_X_Acc numeric
@ATTRIBUTE Mean_Y_Acc numeric
@ATTRIBUTE Std_Y_Acc numeric
@ATTRIBUTE Range_Y_Acc numeric
@ATTRIBUTE Max_Spike_Y_Acc numeric
@ATTRIBUTE Mean_Z_Acc numeric
@ATTRIBUTE Std_Z_Acc numeric
@ATTRIBUTE Range_Z_Acc numeric
@ATTRIBUTE Max_Spike_Z_Acc numeric
@ATTRIBUTE Total_Acc numeric
@ATTRIBUTE Mean_X_Gyro numeric
@ATTRIBUTE Std_X_Gyro numeric
@ATTRIBUTE Range_X_Gyro numeric
@ATTRIBUTE Max_Spike_X_Gyro numeric
@ATTRIBUTE Mean_Y_Gyro numeric
@ATTRIBUTE Std_Y_Gyro numeric
@ATTRIBUTE Range_Y_Gyro numeric
@ATTRIBUTE Max_Spike_Y_Gyro numeric
@ATTRIBUTE Mean_Z_Gyro numeric
@ATTRIBUTE Std_Z_Gyro numeric
@ATTRIBUTE Range_Z_Gyro numeric
@ATTRIBUTE Max_Spike_Z_Gyro numeric
@ATTRIBUTE Activity {fall,no_fall}

@DATA
-9.69661471875,0.594729637794506,6.295309,4.906198,-2.9944676987598684,1.1760312258210919,8.27000278,3.982918,0.569226814406579,0.9009074546878234,6.571933700000001,4.2775048,10.16440814651964,0.10155520999999999,0.18312739419145022,0.3653857,0.20453078,-0.0060364979,0.05486197836086925,0.109722233,0.109722233,-0.09729414599999998,0.1495182461272327,0.28655611999999997,0.28655611999999997,fall
-9.708148638157896,0.5499606788385262,6.295309,4.906198,-2.860992636917763,0.9949140043015586,8.27000278,3.982918,0.76313279406875,0.8223953886932689,6.571933700000001,4.2775048,10.149669970518639,0.005681411666666668,0.10323909650536713,0.20453078,0.20453078,-0.033378284566666666,0.02716598221682028,0.0543284833,0.0543284833,-0.010652643433333333,0.03492702996775393,0.069242188,0.069242188,fall
-9.755454207236841,0.1234823478123318,1.306483,1.1543989999999997,-2.745078420065789,0.30787269721941823,2.1519249,0.8717872,0.912589103388158,0.2210912045173563,1.8226098800000001,1.2837304999999999,10.175321183797035,-0.04048004933333333,0.041925972572124263,0.07776430499999999,0.07776430499999999,7.66666667650906e-10,0.036639522895844455,0.072437983,0.072437983,-0.0010652634333333313,0.049140915169355516,0.098004328,0.0553937523,fall
-9.735315717821782,0.07840773101735661,0.4526590000000006,0.20477400000000046,-2.8100574471947195,0.21328084806500994,1.6058607999999999,0.4526585999999999,0.9565257442574256,0.179338948897551,1.2178674,0.4957690000000001,10.177806074082449,-0.03337828466666667,0.029795680863315282,0.056459011,0.044741103000000004,-0.017754407,0.05126936876877732,0.09906959600000001,0.09906959600000001,0.001775440566666668,0.045161853614842234,0.089482216,0.089482216,fall
-9.67978758580858,0.13642402227814301,0.9029220000000002,0.38679499999999933,-2.9410167917491754,0.3583451392820697,2.4141796999999996,1.4178517999999998,1.07119026660066,0.2815994455973164,2.2022205699999997,1.2023,10.173264769138003,-0.03834951866666667,0.024959941562606964,0.044741103000000004,0.044741103000000004,-0.006036498333333334,0.050037200805983985,0.09906959600000001,0.09906959600000001,0.011362820666666667,0.04594654169277237,0.089482216,0.089482216,fall
-9.976756010853212,5.22596086181487,44.8191997,30.292209,-2.040303938400917,5.7671286244376425,54.754935,48.974554,-2.157934580061009,7.022165259598435,78.47641,78.47641,10.409379535446531,0.08522115499999999,0.13407951602572427,0.18961707,0.18961707,-0.070307447,0.13859904275779344,0.196008646,0.196008646,0.07084008325,0.11826114382565747,0.1672465135,0.1672465135,fall
-9.860432070691274,4.343658618978541,44.8191997,30.292209,-2.195489473068456,4.906276212499503,54.754935,48.974554,-2.3340349454137583,5.496982091386745,78.47641,78.47641,10.368028441969285,0.06675657166666667,0.10005738764262766,0.18961707,0.18961707,-0.05787936366666666,0.1003405157088061,0.196008646,0.196008646,0.09054747883333332,0.09032161087752133,0.1672465135,0.1672465135,fall
-9.913501947811449,0.12168395251369227,0.7831719999999986,0.6933589999999992,-2.2872033232323234,0.44092293640879576,2.7387049,0.9520202,-0.7495766018831649,0.29870751780974175,2.40340204,0.90651494,10.20150405543992,0.016689143333333333,0.022756136729801223,0.039414785,0.039414785,4.333333339147834e-10,0.03070845314814523,0.060720073,0.060720073,0.10013485866666666,0.07390356087956024,0.138484374,0.113983304,fall
-9.943231859735974,0.08047728126066742,0.5736070000000009,0.407153000000001,-2.1337845481848188,0.27814627337217146,2.0261863,0.8071216999999999,-0.7720460081848184,0.22371485908582386,1.74357417,0.7292835,10.198870101795341,0.014913702666666667,0.02583129017029185,0.044741107,0.044741107,0.004971235100000001,0.03781813878301172,0.075633777,0.038349519299999996,0.03053758333333333,0.09300395524254175,0.184290756,0.113983304,fall
-9.79642166118421,0.5023140656965974,5.3121535,1.7842889999999993,-2.5915568827631583,1.295992681380476,10.207573,2.8057654000000003,-0.2767311176611842,1.3095450574837177,10.020762000000001,2.7303223999999995,10.137190170446557,0.028407053,0.04262832969479533,0.085221158,0.085221158,0.0703074541,0.08239804943844439,0.1576591377,0.12037487999999999,0.023080729999999997,0.08119337261811074,0.161920196,0.161920196,fall
-8.8473449,6.957949798463459,55.654268,52.715579000000005,-4.2987249826943,7.161251866087013,63.173429,33.360226,1.5838152679792747,10.2433680997264,78.47641,66.856972,9.963082809024543,0.43143211000000004,0.09792324418641471,0.13848438000000002,0.13848438000000002,0.580569109,0.8556984702998791,1.210140382,1.210140382,-0.23116235000000007,1.378457930164938,1.9494339,1.9494339,fall
-8.872288774829931,5.64806001973835,55.654268,52.715579000000005,-3.678672594659864,5.9864077614432425,63.173429,33.360226,2.370429857551021,8.395768353023358,78.47641,66.856972,9.892880160612686,1.7395768733333334,2.2668309699634124,3.99367648,3.99367648,0.40409030400000007,0.6778969257043881,1.210140382,1.210140382,-0.7538521,1.330295777969129,2.5427862,2.5427862,fall
-8.273923373244147,1.360293967754093,8.489146999999999,2.693199,-3.6478350244581947,2.8559591236573865,13.7031037,4.4738965,3.5151677538127095,1.4882757880726916,13.576168,6.6461793,9.701593306742167,1.4750362066666665,2.516284617725218,4.6488141,4.6488141,-0.054683576000000005,0.12370070684984107,0.241815034,0.241815034,-0.3231301933333333,1.3199079085991612,2.5427862,2.5427862,fall
-8.61426285131579,0.9937065872872143,7.3670805,2.693199,-2.288421459253289,1.61648434373908,11.1691737,4.4738965,4.495711634572368,1.4072728604950953,13.576168,6.6461793,9.982676011368872,1.3646037893333334,2.5955649000681653,4.6488141,4.6488141,-0.03763934533333333,0.13310407372315763,0.241815034,0.241815034,-0.56459014,1.0697572831208897,1.88551802,1.88551802,fall
-8.26203879570957,0.8302932325491217,6.520440600000001,2.693199,-2.4523419060825087,1.131342222726524,9.1286166,4.4738965,5.0575619478877885,1.1800068804582518,11.070978,6.6461793,9.992707277953304,-0.07847447399999999,0.18575148090110924,0.323840368,0.323840368,-0.032668112000000006,0.13825611555106218,0.256728734,0.21731395,0.04225549,0.03814678082117677,0.06711166,0.06711166,fall
-8.703513146060606,10.474163919266086,78.47641,33.1949715,-5.868777627929293,10.721530125235217,78.47641,46.524452,-0.12114202545454575,13.763036600208295,78.47641,78.47641,10.498017304237235,-2.13372477,3.1380634283785804,4.43789186,4.43789186,-1.56593874,2.5987321984332845,3.67516232,3.67516232,-2.3318638566499996,3.306792560278284,4.6765108867,4.6765108867,fall
-6.221402504962458,9.494890876674106,78.47641,33.1949715,-6.457798237474402,8.902395843341061,78.47641,46.524452,1.8172312892832765,11.655451923507682,78.47641,78.47641,9.149389966737171,-1.3763217233333336,2.57773139903354,4.49115507,4.43789186,-0.8170578266666667,2.249260408812605,4.0842239,3.67516232,-1.591860159433333,2.6665061286332934,4.6765108867,4.6765108867,fall
-1.802223698939796,3.8975195909101044,42.094865,21.247417,-7.837452944530611,3.3663405699169626,42.736728,42.736728,4.807753244319728,4.415352897925489,63.224924,63.224924,9.36953414941312,-0.3994741566666667,0.886044527576467,1.56061237,1.56061237,0.3543779733333334,0.29382832246414253,0.5699164999999999,0.5699164999999999,0.21376305723333333,0.46535150409695,0.858603115,0.858603115,fall
-0.8104157675892734,1.9903355141972656,14.5952493,2.4357347000000003,-7.8814498750588236,2.457382947145942,18.123112568,5.3696340000000005,5.470763279896193,1.7772403536402603,13.3306786,7.0425544,9.62825408441648,-0.4239752403333334,0.8667462908090539,1.56061237,1.56061237,0.26098979466666666,0.36834590636582415,0.6892261159999999,0.5699164999999999,0.2102121756666667,0.46775945018941445,0.858603115,0.858603115,fall
-0.7396618676506803,0.7570414959320875,5.7444543,1.53999754,-7.793417979904762,2.2221382157289233,18.123112568,5.3696340000000005,5.621245235340137,1.7564212637741423,13.3306786,7.0425544,9.63757549821497,-0.5109718336666668,0.7919331691666203,1.433845909,1.433845909,0.046161457999999995,0.060273009050197016,0.119309616,0.119309616,0.2521125766666667,0.4284645651246577,0.751011408,0.751011408,fall
-9.696334441490386,8.264940728144584,43.0864028,30.132939,-1.5460484014615383,8.46589957103596,69.484308,24.371720000000003,4.436825518413461,5.7499323364216615,40.811132,26.9176239,10.774719854443516,-2.28126381,2.6040049947056434,3.68261918,3.68261918,-0.6471481450000001,1.1728191230303213,1.65861671,1.65861671,1.7358483485,2.4081584236013205,3.4056503030000003,3.4056503030000003,fall
-9.465833168636363,6.955817954610431,43.0864028,30.132939,-2.449476882881119,6.8237222970855775,69.484308,24.371720000000003,4.449958872132867,4.752497329864024,40.811132,26.9176239,10.742628567529428,-1.6387318066666667,2.1515025289663523,3.7689056,3.68261918,-0.44137456500000005,0.9026520073377421,1.65861671,1.65861671,1.086924779,2.040323232661644,3.6495958600000002,3.4056503030000003,fall
-7.145934529559322,1.5882525523360145,12.54870478,1.5376019999999997,-3.767775718759322,3.4959293355495693,15.334113,2.3387366,4.764655924698305,2.4601346879252772,12.8145516,1.7196244000000007,9.378830430729794,0.29436806000000004,1.1979344126400655,2.1166804200000002,2.0303940000000003,0.16121001833333334,0.18147158733633706,0.361124655,0.361124655,-0.007101764333333334,0.18701485026557207,0.36751623,0.36751623,fall
-6.81254867147651,0.9462535772428996,4.878654,1.0071063000000011,-5.33924999295302,1.9690115005286057,8.225695100000001,1.136437,4.402254866060402,1.8088760373359132,7.3275623,0.9244773000000004,9.710729004263154,0.4584187853333334,1.0744237853134095,2.0303940000000003,2.0303940000000003,0.14629632166666665,0.1807259185736519,0.361124655,0.361124655,-0.06569131,0.19549948603742132,0.36751623,0.36751623,fall
-6.339002205263158,0.4971090021099011,3.3410520000000004,0.8969345000000004,-6.004550319078947,1.4026868553996736,7.425758700000001,1.136437,4.434248670677631,1.7985205999580685,7.252119,0.8478370000000002,9.792861418711519,0.6902913453333334,0.8664752369464239,1.624528244,1.624528244,0.09658398333333333,0.25757013463858003,0.51026167,0.31638354,-0.034443553333333335,0.1659363805753881,0.29933931,0.29933931,fall
-7.641101142531121,6.237788814105864,47.949490000000004,34.0440065,-3.5104029845726146,6.133936566896204,71.67934600000001,71.67934600000001,3.937819563875519,6.374373753683596,74.276741,74.276741,9.285245214970228,0.013315805999999998,0.06252022350261835,0.088416948,0.088416948,0.34567829699999997,0.41655038649996134,0.589091206,0.589091206,0.079362195,0.2357690372029085,0.33342777,0.33342777,fall
-8.050351989965636,5.330727093488927,47.949490000000004,34.0440065,-4.065734958426117,5.3504321205995105,71.67934600000001,71.67934600000001,3.9247785913539524,5.6517286396473,74.276741,74.276741,9.835764073302196,0.009587380333333331,0.044677652660633956,0.088416948,0.088416948,0.24252519466666664,0.34449789521796353,0.60400491,0.589091206,0.02840704666666666,0.18863403954962432,0.33342777,0.33342777,fall
-7.790526764983165,0.2732973134930679,2.5973989999999993,1.1855342999999996,-3.8857740387205393,0.34513283836543696,2.9147388000000003,2.0764818,5.025513025589225,0.3746533372827262,3.0871802,1.5352073000000002,10.052230017577223,-0.07527868633333333,0.10676231588422787,0.199204449,0.199204449,-0.028407052000000002,0.12507372011735965,0.223705534,0.20879183,-0.03941478666666667,0.07137272171641791,0.12996227,0.11611383,fall
-7.77417712919463,0.18340261335252345,0.9412419999999999,0.6394700000000011,-3.988921111744967,0.18979733076032532,0.8705897999999994,0.49696629999999997,4.981604461744967,0.21136232859137036,1.0142908000000004,0.8059238999999998,10.058116358697335,-0.07350324600000001,0.10790765885538688,0.199204449,0.199204449,-0.04438601886666666,0.11223425819518058,0.20879183,0.20879183,-0.015978967,0.05806424433211456,0.11611383,0.11611383,fall
-7.511804010729613,7.205381988025806,65.937284,32.1794827,-4.115738277424892,5.254991119931394,44.740162,38.743034,2.3385875559570817,7.087416902218986,70.460278,65.786398,8.87893534275091,0.011185269999999997,0.24179507897392616,0.34194988,0.34194988,-0.026631610000000007,0.21091159633590753,0.29827404,0.29827404,0.201334985,0.11750790292319258,0.16618127,0.16618127,fall
-7.273222727609428,6.3484987750139465,65.937284,32.1794827,-4.094072193939394,4.603358969938036,44.740162,38.743034,3.122436172518518,6.386132881355689,70.460278,65.786398,8.911273962013185,0.09232291333333333,0.22131963673624902,0.41438787,0.41438787,0.15730406,0.3517653235177213,0.7009440299999999,0.7009440299999999,0.10439591999999999,0.18733819843781432,0.37390783,0.20772656,fall
-7.659822990268456,1.0771172189688236,6.787486,2.469265300000001,-3.720911980973154,1.2678287138573205,9.141789269999999,4.291875060000001,4.775379605412752,2.3344996977530545,11.1691732,4.16134613,9.763315245764975,0.021660375,0.2119376566771005,0.41438787,0.41438787,0.11611383516666667,0.3648682492999057,0.7009440299999999,0.7009440299999999,0.013493349666666663,0.10387466040632354,0.20772656,0.20772656,fall
-7.332092312828947,0.4901330387428745,4.712200999999999,1.989064,-3.4262960256578943,0.6091301768773341,4.003275,1.6753163,5.880383525328947,0.4565180380003643,5.022355500000001,2.4201672,10.003898867153971,0.07953974433333333,0.1531698142283227,0.284425605,0.284425605,0.1803847888333333,0.2987346859980085,0.5262406645,0.5262406645,-0.024501081000000004,0.05639868350675423,0.101200119,0.101200119,fall
-7.412360920065789,0.16898773579117432,1.4370119999999993,1.2873230000000007,-3.319859462171052,0.2275876541018869,1.5615527,0.779579,5.870031372368421,0.19539088952550226,2.226171,2.0082240000000002,10.021069282789872,-0.020950201,0.03131829193593707,0.060720074,0.060720074,-0.0092322925,0.03117301937198247,0.060720075,0.060720075,-0.022370553,0.05271713768361335,0.094808535,0.087351684,fall
-7.235444919471949,0.2574393477284119,1.6046627000000004,1.1939172999999998,-3.6017062514851483,0.4160148626433118,2.4932153,2.0034337,5.9022094712871285,0.18523367827881962,2.0537291,1.3124703999999996,10.007998188831326,-0.003195793333333334,0.03812694438712162,0.070307454,0.070307454,-0.0099424688,0.030917148942231562,0.060720075,0.060720075,-0.044030929333333337,0.044401639244788356,0.087351684,0.087351684,fall
-7.711127184895834,6.918736009535808,51.257012,35.270256700000004,-3.5454272386250003,8.503306699791173,73.98455,53.452047,2.214900352078125,7.883492449125202,74.077957,51.976713000000004,8.771392154935238,-1.221325725,1.8055539968908576,2.55343895,2.55343895,0.04580637500000001,0.3901864645351374,0.55180699,0.55180699,0.38882152,0.7065538519679309,0.99921804,0.99921804,fall
-7.519429975694444,5.685248950659425,51.257012,35.270256700000004,-3.9370836124166666,7.003561800754868,73.98455,53.452047,3.2571683549270833,6.66142798864834,74.077957,51.976713000000004,9.091292549625186,-0.8642845800000001,1.418607682029464,2.55343895,2.55343895,-0.02095019666666666,0.2991522323755506,0.55180699,0.55180699,0.255308377,0.5505328790604388,0.99921804,0.99921804,fall
-8.000199024914675,4.033008440569395,51.257012,35.270256700000004,-3.9306030486689423,5.133591440299542,73.98455,53.452047,4.151888979228669,6.115896557882667,74.077957,51.976713000000004,9.833158539365252,-0.08664150666666666,0.12323195664935468,0.22050973,0.20559603999999998,-0.18535601000000002,0.03967305933624605,0.07563377999999998,0.07563377999999998,-0.040835136333333334,0.06086318455970128,0.1107875,0.099069591,fall
-7.240857043092105,0.8367241499987528,7.94907,3.6607874999999996,-4.013434273355263,1.0629367358302553,7.909552,3.1386732999999998,5.590814629013158,1.0118577419781034,10.0770447,4.721781,9.989738415045048,-0.11149767666666667,0.08030096664258926,0.14594121999999998,0.14594121999999998,-0.10972223446666667,0.09264738759846783,0.1683117766,0.1683117766,-0.007456851333333334,0.006479750821057885,0.011717909,0.011717909,fall
-7.349842236513157,0.4313254841277953,2.2141959999999994,0.7388633000000002,-3.829703190460526,0.49286505364715694,3.0081447000000003,0.7316785000000001,5.611727721052631,0.2984661317912861,2.0070265000000003,0.7915539999999996,10.008910802074661,-0.055748836333333336,0.09643045635388489,0.182160211,0.14594121999999998,-0.05042251513333334,0.10570479442999692,0.194943388,0.1683117766,-0.03018249166666667,0.04338037745686243,0.07989483,0.069242185,fall
-9.043561753282443,5.8042115803743535,39.121448040000004,33.6847536,-2.42341697160687,11.625549973317563,78.47641,52.188672,3.9263511609389314,6.675732546158424,66.861761,42.73673,10.152595355016949,-0.41900401216666666,0.49747430937742243,0.9757822235,0.65620289,-0.7435546116666666,1.135709344150413,1.9781961599999998,1.9558256049999998,0.12072994666666668,1.0408594621973195,2.08152667,2.08152667,fall
-8.79610433897959,4.745068695634167,39.121448040000004,33.6847536,-4.003857613312925,10.435454568070561,78.47641,52.188672,3.793596910564626,6.070460291825689,66.861761,42.73673,10.382374721119678,-0.09835941699999999,0.18064426833723785,0.3195793335,0.3195793335,-0.0564590161,0.05556760870322325,0.10546118169999999,0.0830906267,-0.259924528,0.5658991159799581,1.01626228,1.01626228,fall
-7.445771305016724,0.4510614828263153,2.9542562000000006,1.4094690000000005,-3.516941988294314,0.9088880864609705,4.8463218,1.6393909999999998,5.658794372909699,0.3855127247324046,4.018843,3.095563,9.991513650619334,0.013138261666666666,0.014384357727754656,0.0287621405,0.0287621405,-0.014203525766666664,0.05516108966024647,0.10439591599999999,0.0830906267,0.04083513533333333,0.05811633155609931,0.11398328999999999,0.076699034,fall
-7.561199200660065,0.6332467378532659,5.9432409999999996,1.9184110000000008,-3.0063186209570962,1.0150714566699133,7.3802526,3.1219080000000003,5.817308794719471,0.6664574068191633,5.940845400000001,1.7830915000000003,10.002538008720402,0.10439591050000001,0.15840950610789856,0.2876213845,0.25885924400000004,-0.2719975124333333,0.5007483078213739,0.877777876,0.877777876,-0.39698853466666667,0.7035346268184218,1.236771976,1.19948772,fall
-4.1484035440571425,5.33533739076865,41.7835123,33.569793000000004,-5.621511661118368,8.644732803235176,53.446059,25.238716000000004,4.890972063265306,9.264531467631182,63.899122000000006,33.930241,8.528320646181013,-0.0181095,0.42935576079548976,0.60720074,0.60720074,0.381364682,0.5107073890509456,0.722249316,0.722249316,-0.015978964999999998,0.14462509442830607,0.20453077,0.20453077,fall
-3.0317322118163266,4.064463076294021,41.7835123,33.569793000000004,-7.956018651272108,4.853014967323578,46.731622,25.238716000000004,6.881383965306123,6.069822647954915,63.899122000000006,33.930241,10.947286342355651,-0.003905972666666667,0.30459547802005066,0.60720074,0.60720074,0.23861924266666668,0.437652601919623,0.789360976,0.722249316,-0.011362819666666664,0.10257746030397512,0.20453077,0.20453077,fall
-10.868248739771689,10.5091599060588,61.513684,35.0091993,-3.513160075890411,13.291651558254774,78.47641,28.388168,-0.7955128817068492,12.18722605698224,77.409426,49.127837,11.449627292333176,-0.752076719,1.0440124471175762,1.476456562,1.476456562,0.88044102,1.6790069217095873,2.37447436,2.37447436,-0.490554265,1.1562474816435184,1.63518087,1.63518087,fall
-10.787192509249145,9.012082065608062,61.513684,35.0091993,-3.6791137284641637,11.445534468607876,78.47641,28.388168,-0.6055271786784986,10.356510990345626,77.409426,49.127837,11.413415931380609,-0.05184287933333328,1.4198462189656964,2.8389298,1.476456562,0.5539374816666667,1.3150459319761085,2.37447436,2.37447436,-0.6061354633333332,0.8417429296572662,1.63518087,1.63518087,fall
-9.430521994966442,3.489738447123826,46.349617,35.0091993,-2.7491126988456376,4.486502864644772,69.435209,28.388168,2.1128934624731546,3.6236100061478234,56.498509,49.127837,10.047720363956293,0.40373523066666667,0.8201353337864213,1.47219547,1.47219547,0.012783171666666667,0.38779868882695057,0.7510114299999999,0.543284865,-0.12001979999999997,0.6274419628913788,1.16433403,1.16433403,fall
-9.043511009539474,0.5613859909730496,3.400927600000001,1.1280540000000006,-2.8602560043092105,1.0351902436797376,8.0676234,2.5339307,3.2395554119769736,1.0859340188222832,4.828359727,1.396296302,10.02301726313578,0.3330726933333334,0.8809790650196885,1.5744608500000001,1.47219547,0.11930961616666667,0.28688067793932726,0.543284865,0.543284865,-0.222285182,0.5365659262583792,0.9875001499999999,0.9875001499999999,fall
-3.489604366385593,6.728139339333153,56.12489,28.687546,-5.155198343557627,5.306239158120343,57.405027000000004,37.23058,4.382728460983051,4.671121523978173,34.230816000000004,21.783899400000003,7.6132593124119685,-0.81599255,0.9039068313380781,1.2783172999999999,1.2783172999999999,-0.39894151,0.3532768976996942,0.49960898000000004,0.49960898000000004,-0.18322547749999998,0.23350926181605863,0.330231965,0.330231965,fall
-4.990687132098639,4.475899315355533,44.453959000000005,28.687546,-5.847293538367348,4.3826402524494155,57.405027000000004,37.23058,4.822799516979592,4.180619265543106,34.230816000000004,21.783899400000003,9.075086498502703,-0.5187837766666666,0.8206844367409051,1.53078497,1.2783172999999999,-0.25175748000000003,0.3569197378757342,0.69135658,0.69135658,-0.06782183166666665,0.2592629786371679,0.51132692,0.51132692,fall
-4.707803437086093,0.854641510390199,5.321734,1.6525634,-6.139866504966888,0.7805175291976734,6.782695299999999,1.9543363000000005,6.1405128672185425,0.660549586048074,4.7529161,3.1003527,9.877614700601073,-0.03302320033333333,0.12985306932582752,0.25246767,0.25246767,-0.22121990000000002,0.37361835097156626,0.69135658,0.69135658,-0.08664150333333333,0.25587716321546095,0.51132692,0.51132692,fall
-10.408810165948717,8.546292245316206,46.6166617,32.430961,-5.292637008717949,9.206747034926506,60.974804,60.974804,-0.32450667723076937,13.694309179314253,75.118592,38.21133946,11.681636878467655,-1.442900695,1.7859693027987407,2.52574201,2.52574201,-2.7920580685,3.8611887258647357,5.460545463,5.460545463,-0.49534795,0.4805771335268096,0.6796386999999999,0.6796386999999999,fall
-9.351042995363324,7.17134887774842,46.6166617,32.430961,-5.205790435536332,7.554434070028354,60.974804,60.974804,1.4134717800692043,11.513707143893011,75.118592,38.21133946,10.795376863866636,-0.9495057116666668,1.5248472067735872,2.743055955,2.52574201,-1.8453930796666667,3.184794026561359,5.570267697999999,5.460545463,-0.28939683,0.49267106889098494,0.95767271,0.6796386999999999,fall
