Mean X,Std X,Mean Y,Std Y,Mean Z,Std Z,Activity
-0.11831226953215546,1.0739606580081005,-4.67810787279152,2.323637765111599,-5.842193124134276,6.5972356571724715,hand_wash
-0.30780032490774406,2.651976491150082,-5.731999430437711,2.85146811912991,-7.691411669562289,5.829669601654103,hand_wash
-0.7896166855187714,3.541975856693182,-7.1858147038907845,3.771734851583469,-6.0753144010853255,8.095909962113396,hand_wash
-0.7937868116031249,3.787623599721821,-8.349769912638887,3.8607484739031097,-4.384137300586805,8.751114389440895,hand_wash
-0.8822095806127587,4.631537473574908,-8.828748130344827,3.822469937905213,-3.8334682415482764,9.082689702145762,hand_wash
-0.4296863898072664,4.287246416658143,-8.016287816747404,3.9238042664267074,-5.113623583377163,7.985225584200069,hand_wash
-0.5124972644828768,4.1022447642985975,-7.648367704931506,3.6865482009192276,-5.834185536900686,7.354854095725473,hand_wash
-0.1954221822517007,2.1095275521195433,-5.872815940068027,3.1509172340584386,-7.945827561275512,4.489158292020337,hand_wash
-0.11830093159863947,2.1982642540486172,-5.897568564489796,3.1584001941622093,-7.704260527829932,5.143459606482979,hand_wash
-0.2671427727337884,2.713329406763665,-6.188975688686007,4.049345167022022,-5.9351730984163815,7.087535056171539,hand_wash
-0.1464665618979382,2.8135867800397203,-7.17121523201031,4.50735807928051,-4.9531514263092795,7.260148618406025,hand_wash
-0.2415291421238908,2.5884495200773343,-7.737441680767918,4.923236641751803,-2.520218576813993,7.106507313926472,hand_wash
0.021288602923630096,2.137116288169906,-7.247185581541095,4.459782365445217,-4.4781041732962334,6.671205027865689,hand_wash
0.5345020074459459,1.6727060757844703,-8.079561961283785,3.925021717241416,-2.2530418063564195,6.022626449796647,hand_wash
1.1218223350133778,1.1007917559401978,-8.48643528050167,2.8577882217302273,-1.8980249459531773,5.1506825584445135,hand_wash
1.5443251881518154,0.5409963030455787,-9.806490440264026,1.2803692644823927,0.3026696066270627,1.7689827654244807,hand_wash
1.5927828390759076,0.3798320471201381,-9.61092882640264,0.8960475576539181,-0.9899374564785478,2.211233811749583,hand_wash
1.7053803785148516,0.42587188196703846,-9.517594193729373,0.7356809547699832,-2.248871961491749,1.7543567763479764,hand_wash
1.7184383702640265,0.4484889512250558,-9.083645133993398,0.9138862896810389,-3.7592677122112206,1.519638858271796,hand_wash
1.7006338067656763,1.8845731908107919,-8.526214212211222,1.5273882302147708,-4.6075512343894385,3.019721947917477,hand_wash
1.160204294220339,2.720371360926245,-7.941762999796611,2.4659351535137484,-5.719225456409153,4.333755767010065,hand_wash
0.9632231744931035,2.9551678993090555,-7.72382236586207,3.2906460209260042,-5.322534490381724,5.496663582348004,hand_wash
0.448249683513986,3.131440281098929,-8.145662410139861,3.4239851409064728,-4.818544810198252,6.19916702696353,hand_wash
-0.002666621413058422,2.7003657354002413,-6.568764941367697,3.8417605183330013,-6.010593664075601,5.818097036384963,hand_wash
-1.0205251065716217,2.4237612963765973,-5.112557578777027,3.2625810177898376,-7.982919669851353,4.763957281997088,hand_wash
-1.6296710825240002,1.1219660540436487,-3.9915076027266667,2.133945925887228,-9.229343446833333,2.186032721060914,hand_wash
-1.9699547753125,1.072936377123863,-4.803597701809211,2.4895221334930246,-8.848647834769736,2.5530724158914406,hand_wash
-1.752918784846667,1.4425590453183799,-5.943412608033333,3.1623391388446818,-7.800351102733333,3.2380195901400834,hand_wash
-1.6040095296101695,1.617607028978878,-6.917961152013559,3.5922749207795635,-6.1609523192881355,4.3666562395232,hand_wash
-1.8093919928728524,1.9738245681978872,-7.450967491010309,3.9551746386629447,-2.5015279351546393,6.328026393089528,hand_wash
-1.706917345573379,2.0672005133139955,-7.569818876464164,4.36313336193808,-2.1869389217064845,6.640262327897276,hand_wash
-1.8310169583686002,2.113288263582488,-7.2698120197952205,4.276828488237366,-2.0095235533959044,7.134604870938053,hand_wash
-1.5488739474123712,2.1466798837805823,-7.284040356872852,4.300819024857776,-2.6890678488934707,6.812913210505518,hand_wash
-1.5774269881608998,2.238320390805342,-7.330719682629757,4.101359521984826,-3.154389904768166,6.689383577691386,hand_wash
-1.4770768554793816,2.238183305475115,-6.894483455876289,4.126168340784437,-4.836009447364261,6.2179098868847325,hand_wash
-1.172345710098635,2.174010186341639,-7.150804897474403,3.9742553088885137,-6.812191643720137,4.595166560482424,hand_wash
-1.2422222455986347,1.9616385799770184,-6.342432676412969,3.9259254104742065,-7.494629162047781,4.4338200431506,hand_wash
-1.1733006494405405,1.6903334206956315,-5.812817577868244,3.738203728163773,-7.916170644662162,4.179833289798858,hand_wash
-1.0028002840501673,1.288946284697807,-4.0219626979431435,4.226282695529619,-4.184940162140468,7.742228959868268,hand_wash
-1.5873327879735974,1.475756375320841,-1.3547945643762378,4.567508609473175,1.5395628396699668,8.294527043269008,hand_wash
0.031446850631122465,1.0756171432300343,-0.6432399269112246,1.6666629231245207,9.214709353061224,0.8252716516506471,hand_wash
0.24854253808771334,2.278120643436234,-2.9568804916197946,4.843599076084058,5.5150719865529005,6.963951802826326,hand_wash
0.27074680669830503,2.9951476713439877,-4.536751534535594,5.634227345714902,-0.28754846657627114,9.29731517249975,hand_wash
0.10496274397627116,3.354221619072108,-4.073761776874576,6.419138331328974,-7.045542608372882,7.241735838579545,hand_wash
-0.08745512066095891,3.5529316545343574,-4.135681972904109,6.716319419403283,-8.414425418835616,6.172034326058638,hand_wash
0.15767753545084742,3.274611155875878,-3.25812366520339,6.369611714771916,-8.942962346644068,5.769902760544897,hand_wash
0.3716012307876712,3.1475189209194907,-4.276721571900684,6.093483021450671,-8.12542775030822,5.479147406939749,hand_wash
-0.16194510954362415,2.5137260675566275,-1.278872112464094,4.723952991302945,-9.53044974704698,3.541045504146101,hand_wash
-0.534355906813289,2.0841250818963934,-0.05997494936312307,3.9117029887707973,-9.476949026777408,2.5621906574047824,hand_wash
-1.441955377630921,1.704213163753982,1.2753400248411184,2.3265283984622585,-10.053819260526316,2.160906436916504,hand_wash
-1.5556133986906042,1.5613560084743896,0.17551154093859056,3.580306736523585,-9.448769976456376,3.495317840282635,hand_wash
-1.6520675266734008,1.7278499195049173,-1.666002181704714,4.587456733566192,-8.710464269474747,3.810993800814665,hand_wash
-1.6230289321616163,1.6978814374580495,-1.8930169777417512,4.532998900547904,-8.764122370148149,3.835048725871966,hand_wash
-1.1063027722999998,1.8594083819691696,-2.943919550541806,4.837397365684509,-8.256629578147159,3.735720789487636,hand_wash
-1.2738789566856668,2.155609259691583,-1.75690249709,4.315769948096294,-9.04721424572,3.7435352216582736,hand_wash
-1.1595333359091218,2.211508830273375,-2.763949631905405,4.7819615921126415,-8.200874607452702,4.533491550034427,hand_wash
-1.4896941159822148,2.1757390991557934,-2.638511842852349,4.648186740040395,-6.95782108795302,6.0444965643410535,hand_wash
-1.473090231278451,1.831143766605993,-2.492993571750842,4.734923536846133,-6.9484395252861955,6.078108765236549,hand_wash
-1.2360149235657718,1.8743895016276977,-3.8118503851677845,4.880117505515534,-6.301525438255033,5.667383008655508,hand_wash
-1.4067346749976668,1.5808846859356058,-2.86771255457,4.592636640372658,-8.332600282266666,3.458856185077866,hand_wash
-1.1485336403942372,1.5370655767048327,-4.35870416572983,4.47010552772947,-7.719894881016948,3.480560876120167,hand_wash
-1.0085893163822524,1.7428834364414592,-4.494290946929352,4.335058390614979,-5.81837299887372,6.87749414104486,hand_wash
-0.2022927343058419,2.401048147445998,-6.551267306069759,5.487688437544049,-2.7759222797766325,7.572706943851083,hand_wash
0.6917887206040955,2.6328126961896516,-7.623114219546076,5.035382648535603,-0.036334002576791986,7.8439132715307265,hand_wash
1.3658040883791946,2.2406288591043784,-7.739485533614094,5.174950504587122,1.3187234691778524,6.558498439580047,hand_wash
1.6024454692929293,3.1623128601118524,-7.06578342885522,9.453176956144453,0.2128986852794614,7.703093322855142,hand_wash
2.396936360932886,4.517434271344822,-5.627299332248322,9.78860043503702,2.2525158571073827,6.978265148588334,hand_wash
0.039789600306028315,2.2299523858103143,-6.4578644084007095,4.998050091997228,3.729597433308511,6.41408890680865,hand_wash
0.24214713581952055,2.349620765664491,-8.131825392363014,3.7818687985704216,0.12450819844178056,7.466812689139408,hand_wash
0.7004246824071672,1.9183562434109593,-7.522290428464164,3.883635155040757,-1.1242573136006828,6.5603142061829,hand_wash
0.36846517212866886,2.244742985264779,-7.730563112627987,4.116662748690717,-4.845050928344709,5.898326123063031,hand_wash
0.1612428509238908,2.3342112026714474,-7.353707200218432,4.278103421057661,-4.101536342167236,6.593129275138307,hand_wash
-0.24578684038537416,2.2490149463047726,-7.627990578210885,4.547379668010555,-3.7406824376054426,6.7644502836700875,hand_wash
-0.05524727841216216,1.9725675612497242,-6.871189664891892,4.387112108237095,-4.8324252679932425,6.253333986446893,hand_wash
0.04137255153535355,2.0161109538204216,-7.072633786478114,4.253434399259499,-4.431894950781145,5.990061420797719,hand_wash
0.02679378095117058,1.5145482691150471,-7.0369518614849484,3.36445411663799,-5.336816430220735,4.899825340877384,hand_wash
0.07130038019121623,1.3703444782991379,-8.766867839358108,2.6559050493880387,-2.9406794217432433,3.8905834479269674,hand_wash
-0.2355980705046666,0.7928363652613498,-9.385977748333335,1.4416321483200882,-1.9899418984509998,2.4884495590467792,hand_wash
-0.39988471310332224,0.8981776360548311,-9.38907333089701,1.4952959998029494,-1.9889045942036545,2.487833915270549,hand_wash
-0.30005497656019725,1.3127163662958214,-6.998357379332237,3.786426243738548,-4.664974172221381,4.785121039102904,hand_wash
0.335371282140404,1.4648942715395021,-5.4839859103265995,3.9042986184414925,-7.055155005791246,4.018337806409013,hand_wash
0.20918796508783782,1.9096813093028988,-2.4410184697415542,3.5503337933312227,-9.120772438175676,3.3153437195526023,hand_wash
-0.5272643595033784,1.914771893645051,-1.8395044603260133,3.1943492510648004,-9.171367197635135,2.955184081244968,hand_wash
-0.8464299397359737,1.5652689224602927,-0.14539665825247525,1.3560901142917121,-10.220797213531354,1.1251434586605265,hand_wash
-0.7575533726231022,1.0603804829736823,0.1209603411023102,1.3427094929348975,-10.222607308250824,0.9589744875914301,hand_wash
