Mean X,Std X,Median X,RMS X,Mean Y,Std Y,Median Y,RMS Y,Mean Z,Std Z,Median Z,RMS Z,Activity
-0.14306086305218507,2.6590480304989965,-0.24668701,2.6594786430513615,-7.5150972323521845,4.666873173185273,-7.3766603,8.84309915509734,-3.712526557785347,7.257692038606507,-4.094286,8.143803668324145,hand_wash
-0.09859804585461536,2.3674302325722745,-0.007185058350000001,2.3664480532385763,-7.249767126756409,4.622796643724975,-7.03656745,8.595032093696075,-3.693771083298718,7.090252191394695,-4.4002497,7.98665882705058,hand_wash
0.36932053871170484,1.972823262367053,0.5783972,2.0046261238678116,-7.91562486643766,4.106989281729348,-8.29515,8.915243041716161,-3.2304181879936387,6.240319468447025,-1.9064355,7.0198362324054076,hand_wash
0.8120805338891688,1.5283047715379825,1.1508069,1.728961206601673,-8.49872377768262,3.5018556421459945,-9.278306,9.190234471263464,-1.4365622789987407,5.397715839144663,0.025147704,5.579037435366611,hand_wash
1.2506133319225001,0.9961434637345404,1.5328125,1.5980784560910934,-8.829263425925,2.5740130016310614,-9.45134575,9.195916034828244,-1.52609447168,4.563760645450845,-0.050894165000000005,4.8067458625754025,hand_wash
1.538465098762376,0.5131636097790916,1.5837066,1.6215917878816768,-9.670232220544555,1.1821538816017378,-9.5279865,9.742043926755146,-0.6482647984950494,2.3170241403856933,-0.198786615,2.4032393763606117,hand_wash
1.6854297832673268,0.4020981823894965,1.7004638,1.7326154499160966,-9.569985247277229,0.8242482657278792,-9.4693085,9.605327750270458,-1.4475818178539606,2.095362865350452,-2.049538,2.544635724400852,hand_wash
1.6968001999752476,0.4356901346503501,1.7082476500000001,1.751709720814162,-9.273776477970296,0.9539060743089097,-9.311237,9.32258626364756,-2.9257090263168317,2.1017895533457236,-2.9099487,3.600882972195348,hand_wash
1.6556965627227724,1.6466600657928896,1.68190245,2.3336899692829647,-8.710025049504951,1.4010739543899189,-8.94000925,8.821716706935327,-4.330930429257426,2.7143171012839726,-3.6931201500000004,5.1094265118861415,hand_wash
1.3650522701893937,2.3789391653281258,1.653761,2.740151083586903,-8.325713864747474,2.2431663118594787,-8.671168250000001,8.6218675417232,-4.979907865506817,3.9595591780058106,-4.33378795,6.359087988777628,hand_wash
1.1460658483452686,2.573540117828521,1.4010864,2.8141849210362633,-7.935251003836317,2.913621238918377,-7.7502832,8.451963425006602,-5.227911111280563,4.813774504550103,-6.1300526,7.102409102135016,hand_wash
0.7142480481524548,3.1783915272420424,0.97716796,3.2536470566590485,-8.00042659870801,3.1102549235475974,-7.683223,8.582279117281026,-5.138867163660723,5.7900485425682335,-6.6629443,7.736019054858348,hand_wash
0.06378299144218753,2.8621683665023365,-0.085023193,2.859150691143608,-6.836068703328126,3.822822297592913,-6.95573535,7.829926463334347,-6.054787101475782,5.843707387008976,-7.9263172,8.409544185053416,hand_wash
-0.5005713051969386,2.511776152007632,-0.8681946,2.558025924817714,-5.798928828770408,3.6581844665129664,-4.95888775,6.8538858027473815,-6.938484584556123,5.361377493766305,-8.84420825,8.764337367410626,hand_wash
-1.2388464753783375,2.1717905706181946,-1.5938855,2.4979059390896885,-5.173070247904283,3.011702281250693,-4.31822,5.983991910909874,-8.09574212638791,4.257055172448258,-9.006471,9.144282949276203,hand_wash
-1.7476940111099504,1.2105287120508519,-1.7513580499999999,2.1251279716475393,-4.367374711761195,2.471356569859446,-3.93621455,5.016609624566702,-9.04707306721393,2.465723356337498,-9.275312,9.376257190031655,hand_wash
-1.7988119707231918,1.3199238483771627,-1.7878821,2.230152200121688,-5.348362307605986,3.0392639190931314,-4.743336,6.1497210764764905,-8.256629754912717,3.095553088353315,-8.596923,8.816489519710787,hand_wash
-1.6740642182196972,1.470646159918231,-1.53999755,2.2270674704466673,-6.518157537737372,3.3475004601849068,-5.8809704499999995,7.325560705205635,-6.738753373964646,4.043636668175532,-7.50838625,7.856239822052004,hand_wash
-1.883472614847328,1.842492050224231,-1.6154407,2.6331744979622433,-6.937567158254453,3.830816934759798,-6.245013,7.922604060092244,-4.061234015521628,6.249519890519968,-5.5851855,7.446525376751604,hand_wash
-1.5963695662,2.0111922875170367,-1.4663506499999999,2.5657199155618082,-7.441939781548719,4.24870408919325,-6.698869500000001,8.566660276155726,-3.235109471820513,6.330030153663746,-3.5368451,7.101582449911263,hand_wash
-1.7314698297249356,1.9924036273161359,-1.5471826,2.6376988403721082,-7.527561759213367,4.076364231582825,-6.9922595,8.557932858949055,-2.357921353251928,6.606914902926054,-2.3483167,7.007060970245627,hand_wash
-1.8451008871388175,2.216858945668583,-2.1531227,2.882052616839356,-7.211622357840618,4.346020461484654,-6.744375,8.417056248279563,-1.4424235936709509,7.133539157371972,-0.78915894,7.268916758644969,hand_wash
-1.4224934548208763,2.193306367704502,-1.68789,2.6118349902916,-7.352327224742268,4.352185268824377,-6.84017585,8.541042904240042,-3.7251720292731956,6.552056915682789,-4.6199927,7.52965560713785,hand_wash
-1.5587709210710592,2.1306315845269634,-1.7531543,2.637731511012843,-7.019533021162791,3.8903573562960823,-6.597081,8.023067741013918,-4.35074173524031,6.339931549481256,-5.6714063,7.682436029160663,hand_wash
-1.3489808980820053,2.281501201251903,-1.4801221,2.647945636741368,-7.121984602467867,4.123253867440818,-6.580316,8.226796593517456,-5.059857399493572,6.073085002148175,-5.740862,7.898715406826299,hand_wash
-1.1927596403433334,2.0490299122245013,-1.2400213500000001,2.3686354079390792,-6.644564085997437,4.10933347790442,-6.1276574,7.809837033877579,-7.330190635410257,4.442076057471863,-7.373067649999999,8.568146793690588,hand_wash
-1.2554947693157361,1.7179668229622533,-1.3304334,2.1260729602346995,-5.8847088679162445,3.572437110907638,-5.1451008,6.881839414692492,-7.906865177360406,3.955350281625561,-8.544830999999999,8.838755861524229,hand_wash
-0.994361434106801,1.6230009093463214,-1.104104,1.9016444253068163,-4.953965167216625,4.487415374336331,-4.7349534,6.680415028874142,-4.564994679345088,7.29571688731277,-6.8868785,8.598406076302783,hand_wash
-1.5066020035775,1.5172404935288142,-1.5160474000000002,2.136846570439555,-2.2667422789625,4.747887170626162,-2.70936585,5.255872626193496,-0.9907866394499996,8.666952899171125,-4.223617,8.712631091695108,hand_wash
0.2431189206112245,2.2761302944609683,0.395178225,2.285225210620966,-2.942774351512245,4.841372043671992,-0.7825726150000001,5.658540452840122,5.528132782517007,6.955663809631732,8.94300325,8.87563794823824,hand_wash
0.0080931937010283,2.6721252805669584,0.3161426,2.668700733940702,-3.349884260417994,5.356506005467479,-1.84177,6.311903230208248,2.034045769820051,9.087573785459599,7.667655,9.301023669806794,hand_wash
0.2908981030883838,2.929592295407887,0.4843927,2.9403162612335083,-3.4451055553989898,5.7010268274702405,-2.775229,6.654951852416636,-2.923680768611111,9.433374014834145,-5.0942066,9.864671104083891,hand_wash
0.10199098641794872,3.5783937541248796,0.244890745,3.5752581639902976,-4.991589153225641,6.64847348218045,-4.65651665,8.306914164984027,-6.763651839589744,7.22454065659215,-7.317383250000001,9.88974939865766,hand_wash
-0.059232323150895126,3.3571433007807907,-0.305365,3.3533706966509715,-3.5751546662225064,6.434611251384029,-3.5853443,7.353914582932465,-8.856384091713554,5.837914480085077,-9.271121,10.603283470041799,hand_wash
0.3659870235038168,3.0452000113795648,0.20956421,3.063265181507016,-3.2435694560941473,6.006948234843679,-2.7722352,6.8199966698288135,-8.767368167480916,5.274061532972667,-9.332193,10.227985711340953,hand_wash
-0.10037447179134862,3.011340260739503,-0.17723145,3.009181113890822,-2.8653026338277354,5.931253826528017,-1.6022681,6.580289900828923,-8.650033518040711,4.914761809413838,-9.466314,9.9456774881477,hand_wash
-0.3961601776744999,2.265273523853605,-0.58438477,2.296862722041207,-0.5207969954082502,4.337655886558431,0.8352630750000001,4.363421817123092,-9.645989036549999,3.1604007876732996,-9.991422499999999,10.14929885751336,hand_wash
-0.8483492724398011,2.0894093786473276,-0.85382443,2.2526580432123957,0.18439565308880593,3.649380909329088,1.05979615,3.6495004414618615,-9.61135038,2.613273707196405,-9.914183,9.959431085030422,hand_wash
-1.532650425097243,1.6949365433736137,-1.4944922,2.283555820827893,0.4386997571438595,3.4036374273888725,1.1819421,3.427560467527731,-9.63050557013534,3.2046200931321844,-9.932146,10.148422988674614,hand_wash
-1.5059360497438596,1.597080525270062,-1.4298266,2.193653788314538,-0.8070615454017545,4.281057826555683,0.7161108,4.351191903192644,-9.035913478781955,3.424579407355522,-9.569301,9.66157770092016,hand_wash
-1.6639067146281405,1.7274586307820976,-1.6573535,2.396914913776602,-1.181021432385176,4.3039640007870155,-0.317340085,4.457844183416747,-9.080767687522615,3.625482086777297,-9.494456,9.776064480569561,hand_wash
-1.2790802378977157,1.8328245491120672,-1.1831397,2.2331068219342245,-2.7738429189423854,4.808322564175803,-2.0357666500000002,5.545763275120867,-8.261276424238579,4.09879155769155,-8.930429,9.219877470068683,hand_wash
-1.2954099203084788,2.048245904984968,-1.1771522,2.421350042024153,-2.247857219306733,4.529586668357017,-1.3962964,5.051618798813078,-8.737556854778056,3.585690647790221,-9.205257,9.442987579444418,hand_wash
-1.2967070136753147,2.1114775289870575,-1.2322376,2.4755921242859675,-1.9984205873224183,4.5718727379713515,-1.1076965,4.984280815801784,-8.701754497244332,4.238359149555461,-9.594448,9.676723155378722,hand_wash
-1.1793591580820253,2.1651253522336984,-0.8190967,2.463085067162285,-3.334036954035443,4.798440259314046,-2.6848168,5.83802536142303,-6.899820889686077,5.699587495161703,-8.549023,8.944863591188364,hand_wash
-1.5693800697135338,2.010692672923168,-1.4873071,2.5486675507485863,-1.9087165166416038,4.397578325467848,-1.0466236,4.788885670167385,-7.766201989749374,5.587225713811824,-9.308244,9.563092920123442,hand_wash
-1.2682568218886077,1.8985937158405073,-1.0286609,2.281229437692029,-3.549958579291139,4.985484641195085,-2.4237597,6.115091072671425,-6.628574284278481,5.620415564633345,-8.158634,8.68602877208126,hand_wash
-1.3650260714601503,1.7021283063817245,-1.1460168,2.1802008375573383,-3.406339027997494,4.64833766067685,-2.3495142,5.758127785255507,-7.011905895488721,5.117499181901126,-8.717871,8.6769802396366,hand_wash
-1.3158364271952019,1.5283087476027097,-1.22505245,2.0152555245035035,-3.184644166313889,4.534511113596224,-2.0968396499999997,5.536409106146237,-8.340032574747474,3.4897078390707827,-9.293873,9.038996153950281,hand_wash
-0.9180826487373401,1.8074368420522107,-0.91130495,2.025178666008325,-5.060464950026343,4.438054084982348,-5.6259007,6.727128313131689,-5.778474659718669,6.243315610953638,-6.9216065,8.501180429795898,hand_wash
-0.5999493392168367,2.227762160914763,-0.61671755,2.3043877569097675,-5.432695519023723,5.418357194189232,-5.44088575,7.667977628556909,-4.407370548762755,7.138752321323872,-6.6072603,8.381926706103368,hand_wash
0.26643514773007715,2.4891470211412177,-0.1592688,2.5001825810136467,-6.772179408268123,5.065135338515535,-7.4856334,8.452931872806627,-2.0913076546915166,7.8996121178752565,-1.7435743,8.161924898923452,hand_wash
0.9818698644593908,2.3590035651225154,1.52263365,2.5524188811500843,-7.612159278139594,4.8353869848237885,-8.076006,9.01479858966293,1.0430583547335026,7.130132105360543,4.6080174,7.197063437609703,hand_wash
1.3541990735025253,3.1394017608380396,1.72561155,3.415378464116891,-7.351836046406565,8.932746836956074,-8.022716500000001,11.560361559748726,0.10183066435101043,7.357641357868129,2.68361935,7.349051066413376,hand_wash
2.214135085121212,4.081304068442599,1.82500485,4.638682338186855,-6.072965163535354,8.694747168578475,-7.464677,10.596632888608191,1.6806172503989898,7.445602855492989,4.5146117,7.623744735697134,hand_wash
0.10977172779444443,2.1310960603801004,-0.16944763000000002,2.131104294546258,-6.891003406822751,4.787106400402777,-7.6149645,8.38699530686431,1.234987377679894,7.362798386129709,1.56454655,7.456043125063738,hand_wash
0.46272698260333334,2.3779801153927043,0.452658685,2.4195880288919858,-8.111227989846155,3.868619548639492,-8.032297,8.98442328697011,-0.5499763241025644,7.067739481707324,-0.590372315,7.080065739333051,hand_wash
0.4417222500076531,2.069416165934677,0.450862425,2.113451468988523,-7.389078218010203,3.9886928728812387,-7.34432735,8.39449592596609,-2.329691089579082,6.969927853556834,-2.4123834,7.340533124706079,hand_wash
0.199273010644473,2.2141183190750318,0.14370117,2.220231361541883,-7.5535160264113115,4.187386723291386,-7.5658665,8.633929397899948,-4.592985593020566,6.206670498649796,-4.853507,7.714871684515439,hand_wash
0.09565109306811226,2.3480723407008854,0.1287323,2.3470253388764073,-7.733456968020409,4.4466883432653574,-7.610174349999999,8.917900676553334,-3.44542805357398,6.434479842775133,-3.3763789500000003,7.291631272787563,hand_wash
-0.12258861861341772,2.062122653021576,-0.020357667,2.063155923069131,-6.902176472729114,4.355664391841164,-6.553971,8.158665482203919,-5.099314920394937,6.4441736332706405,-5.710924,8.211288198642425,hand_wash
-0.046197064852417286,2.026129755965146,0.15088624,2.0240776049183506,-7.05810426681425,4.277659042269599,-6.553971,8.250372233611824,-4.283318763516539,6.2597289964969764,-5.2750306,7.5783455567739795,hand_wash
-0.004365794808040186,1.7705449058741098,0.041912841,1.7683245936322305,-7.489767659256281,3.8352116315413354,-7.34971615,8.412402210021739,-4.383331058748744,5.321691816996108,-4.73136115,6.889327846184977,hand_wash
0.11320841122821158,1.3595600185823267,0.18800904,1.3625577640707722,-7.754970673007556,3.210831543506498,-8.558602,8.391843717519787,-4.495994624020152,4.526058103032355,-3.3314722,6.375544651739647,hand_wash
-0.18257348420251884,1.2838247812559975,-0.11735596,1.2951399513312025,-8.956564636146096,2.4105666562372066,-9.444759,9.27449431668376,-2.140879003202267,3.6729873644996394,-2.020199,4.247377676992424,hand_wash
-0.3343048079196517,0.8446634499511403,-0.26704468000000003,0.90743665412935,-9.220065588059702,1.567769911061999,-9.504036500000002,9.35207986262123,-2.554610059341542,2.6705691563714535,-2.3255639,3.6932683399559236,hand_wash
-0.13503560726641792,1.2185684722654884,-0.30177246,1.2245202869059308,-7.716854213723881,3.55671011000311,-9.119636,8.495207921886418,-3.9983927896898015,4.351550294962629,-2.7171496,5.905593146972797,hand_wash
0.015122324197738618,1.4007543018588402,-0.274828495,1.399075182995464,-6.506299234841708,3.859496926369288,-8.033494000000001,7.56242155890076,-5.213238422500755,4.730240490981055,-4.2775049,7.035396997997622,hand_wash
-0.00450119087010052,1.7495579688924539,0.059276734,1.7473644469124197,-4.053302786290201,4.21477029912844,-2.98060175,5.843707578294913,-7.863616371909549,3.7889089393827975,-9.113049,8.726753317728555,hand_wash
-0.22667321382871525,1.9175528249817257,-0.18202148,1.9285039785981495,-2.0668958226032745,3.226372765930451,-1.409469,3.828226640430626,-9.378887428463477,2.983614720228551,-9.839938,9.840887314138417,hand_wash
-0.4010903623047859,1.6837597506968986,-0.08861572,1.7288086073174807,-1.27471445743199,2.9496074706637962,-0.37242553,3.2098545694846154,-9.45495793324937,2.606807498350068,-10.000404,9.80686279409501,hand_wash
-0.8191470709574258,1.3992063033373228,-0.60653867,1.6198562335334505,0.1291591331126237,1.3078606967871247,0.332907725,1.3126110520487289,-10.227198746782177,1.0360013874257783,-10.2003885,10.279408368215948,hand_wash
-0.8525323350241976,1.0483024422273302,-0.74604857,1.350198491132127,0.13623817381234563,1.647548944228583,0.36404297,1.6511438756637775,-10.202440202222224,1.1657338100912618,-10.256671,10.268659406177038,hand_wash
-0.7964652245155556,1.0666012634964857,-0.74604857,1.330107561743979,0.036833036394320944,2.324730135859779,0.52091676,2.322150458773664,-10.064549166913581,2.0289299165769314,-10.239906,10.266525322732225,hand_wash
-1.0509539261459595,1.4420947716051513,-1.06518495,1.7829441594600193,-0.692393488993182,3.5475719396405774,0.33350648,3.610110030746117,-9.852318047979798,2.8004012305654746,-10.1680555,10.241611900307928,hand_wash
-1.4339904477135204,1.8180088659708267,-1.4483881,2.313666639745242,-2.7550636652533167,4.869956050827046,-1.58610175,5.589843158145415,-7.929127620979592,5.354982032986706,-9.550140500000001,9.564190753496897,hand_wash
-1.8168425840510365,2.020769798913807,-1.84715885,2.7154831084853948,-4.452989691397151,5.0112798046547224,-3.77874205,6.699028517651724,-6.546922390165804,6.093824804247765,-8.0879815,8.93871856810469,hand_wash
-1.7474505355669272,2.1621466220592986,-1.8741028000000002,2.7778205896057155,-4.884589313085937,5.102716216282963,-4.7325585,7.05897435876646,-6.3940316796979175,5.968309783278747,-7.89757685,8.741372918148949,hand_wash
-1.8110644079559797,1.9482774219107613,-1.8645227,2.6582100588006896,-3.984063185933842,5.1770859476596955,-3.241659,6.52738686984806,-6.655146833597964,5.82785699625214,-8.289163,8.841293704228077,hand_wash
-1.2273502558335025,1.7940092945812511,-1.0903326500000001,2.171794026975601,-2.491391712583756,4.316095057598414,-1.4950909000000001,4.978797877682607,-8.555386681928933,4.242100743799821,-9.802815,9.546956915494015,hand_wash
-0.8889934347954888,1.4217305804347844,-1.0178833,1.6752794426440574,-1.1301490965062657,3.3463849977013638,-0.8262817,3.528096319129096,-9.893486586466166,2.0612042561301878,-10.078242,10.105394192931941,hand_wash
-0.7247474270060605,1.5802395121336243,-0.550854505,1.7366950788359126,-2.697260727843435,6.048280138196054,-1.2052936,6.615476555197759,-8.048717194373738,4.2895667841960075,-9.886641,9.117881665000573,hand_wash
-0.521591489171066,2.0677120740678023,-0.179027715,2.129938860500002,-3.946679162142132,7.8531228321842725,-2.0423528500000003,8.780164456291024,-4.525295212035533,7.3131715425523085,-9.16514125,8.592149465465088,hand_wash
-1.8408168944373178,2.5289211756276515,-1.9818786,3.124964567314974,-5.114665458268221,3.391640518574353,-4.987628,6.134288145899633,-7.8615433850349845,4.48080362960236,-8.681946,9.045602814709177,hand_wash
-2.0874586014151135,2.210578181529432,-1.895658,3.038392725168586,-5.856824208755667,3.162429517926616,-5.3696337,6.654183566145376,-7.260565055486146,4.6578287024729095,-8.562195,8.623022953921264,hand_wash
-1.330874380273146,2.0245272615960324,-1.1567944,2.4206310361397656,-6.496723247867007,3.546318885825951,-6.5036755,7.3994341642213355,-7.0068777194578,4.874983235652121,-8.022118,8.53235112332721,hand_wash
-1.0306598329865635,2.1118157563482978,-0.91250247,2.347445747506469,-6.689577331565892,3.6372408999208408,-6.9132237,7.61221265003356,-6.529934111235142,5.274258520849484,-7.8101587,8.389634188333927,hand_wash
-0.6422572011489691,1.9319986784452452,-0.45744874,2.033591171832351,-8.043901500618556,2.8942216983336855,-8.235275,8.547472235909742,-4.758700106069588,5.297326821747466,-5.61512325,7.115797514011033,hand_wash
-0.27310553983775515,1.3283789911473076,-0.18621277,1.3545020756762611,-8.342228782244899,2.7096847360551233,-8.9609655,8.77020192663195,-3.7289262627525512,4.512015350052344,-2.2459296,5.8490374591014795,hand_wash
-0.008997910452141064,0.8642069652019885,-0.0011975098,0.8631647569108418,-9.118505970277077,1.7963911348264194,-9.514215,9.293333294497383,-1.6052120688816123,3.6146295726941435,-0.009580079,3.9508659856133734,hand_wash
0.1077877948238806,0.5074570838544645,0.17603394,0.5181605174377582,-9.732459748009951,1.0064970354701464,-9.775870999999999,9.784236763196802,-0.3188176098631841,2.205514166423135,0.22573059,2.225721720242613,hand_wash
0.09910354182567901,0.4764763768302166,0.16286133,0.4860974001433464,-9.841694062222222,0.8215233824072349,-9.772877,9.875838002965617,-0.2610926120592593,1.69881495507791,0.104183346,1.716687434059252,hand_wash
0.044843746387000005,0.5110885778206563,0.140707395,0.512415326793428,-9.296232363500001,1.2280011688644825,-9.4693085,9.376787992683875,-1.87881198928,3.1444196737393826,-0.39577697,3.6595889301873865,hand_wash
0.17306710472724998,0.5821243854564927,0.286204835,0.6066084823684996,-9.068430098,1.1529036081743294,-9.0777225,9.141241064824257,-3.1303354404625,2.923494766588341,-4.0763233,4.280707250672405,hand_wash
0.23596944793283206,0.6132282148475067,0.3568579,0.6563443802900362,-8.836982796240601,0.9925871074991087,-8.873548,8.892413893932051,-4.418766023147869,2.087809729846168,-4.709806,4.886053412518411,hand_wash
0.8099217715363409,1.0287074311181514,0.7592212,1.3082660382464775,-8.56934687894737,0.8551734190731902,-8.626861,8.611805537879802,-5.106676855388471,1.2592443320559683,-5.021158,5.259265216455187,hand_wash
1.197809139450495,1.2033345230525014,0.9484277249999999,1.6968136361767197,-8.304783592821783,1.3850769020795821,-8.5598,8.419211360887923,-5.196018585148515,1.687357880216715,-4.9918194,5.462484625723637,hand_wash
0.4634866642574256,1.9693545338130483,0.88016967,2.0207863008090263,-6.75211733118812,2.6916612032038283,-8.0328955,7.267612759328585,-6.482876207673267,2.4973849355915645,-5.39418285,6.946162788996346,hand_wash
-0.4283477695555556,2.463964586298282,-1.4992822,2.4979217103027116,-5.321606259506173,2.7067922912610842,-4.884642,5.968930139601912,-7.601827454814815,2.4854015496889743,-8.195757,7.996858703189619,hand_wash
-1.7515014410123453,2.108748637256352,-2.3315516,2.739269666994661,-4.7030259370370375,2.1329337086877707,-4.6834607,5.163005526663448,-8.342547861481481,1.8998848275064304,-8.517887,8.555627076915492,hand_wash
-2.5481765997940737,1.2174175419177626,-2.4788451,2.823411046132813,-4.431096597777778,2.0035103865758948,-4.3122325,4.861970761310069,-8.601144927160494,1.5624927777586128,-8.679551,8.741570203957256,hand_wash
-2.7006358551027163,1.2651224064841684,-2.6692493,2.9816131183833092,-4.796369600246914,1.768930755979602,-4.8666797,5.111413811190559,-8.378136086666666,1.4384228093982676,-8.320298,8.500418558796914,hand_wash
-2.8770764976400987,1.1824193383383794,-2.9662317,3.1100199329006717,-5.0507049252475245,1.5021658392945272,-4.89542,5.268826913949275,-8.222807515841584,1.3158056640909075,-8.2580275,8.327161730261604,hand_wash
-2.785538139991584,1.163575637905164,-2.9494665,3.0182411660422677,-4.3198089910891095,1.469332094266058,-4.00866385,4.56227384313527,-8.648596342821781,1.1405828980608612,-8.73403725,8.72329799595728,hand_wash
-3.23180319259901,0.8115773347330303,-3.3614099,3.331903255637841,-3.8729273928217824,0.902539770691275,-3.8332287,3.9764466984328233,-8.844095739851486,0.793732441191004,-8.82923925,8.87955411100265,hand_wash
-3.238480359777778,0.7630344593518754,-3.368595,3.326941394533643,-3.760570961728395,0.7956392614129879,-3.7637732,3.8436145392376555,-8.906891362962963,0.7451649553152045,-8.8963,8.937931165723729,hand_wash
-3.0389427108395064,0.8855093298299426,-3.1530433,3.165021873145748,-4.245000627160493,1.4808774328369922,-3.9661524,4.495287920242007,-8.63610631037037,1.1862036826654483,-8.820857,8.716991287779043,hand_wash
-2.6424221054987647,2.5640081842893157,-3.0416749,3.6797146782462957,-5.213777167679012,3.2014502490774532,-4.4176135,6.116162945687628,-5.3395866354271595,5.948518823104604,-8.200547,7.988034273924866,hand_wash
-2.429960218585185,2.7238973862176326,-2.7913952,3.6477395182012367,-4.070391891061729,4.297112039448615,-4.164939,5.915037532375319,-0.9320203662913582,8.015866461960455,-3.9757323,8.060032565878755,hand_wash
3.3671761911270632,14.083038945007637,0.48379394,14.457361461173889,-6.487835194933994,14.872302578941536,-4.869075,16.203314622340088,-4.019332867419141,8.644861829528258,-3.1350806,9.520610646760728,hand_wash
4.082626929117258,14.026899832965404,1.97349605,14.591860269946975,-7.261304098185279,14.594599521482106,-5.1307306,16.284601847599095,-4.424923217964467,7.868681338943857,-3.5116974,9.01881056015753,hand_wash
5.110581637760101,13.226783189162036,3.5655854,14.16418196903384,-7.698578584962121,14.051053638672071,-4.55173465,16.006300467487264,-5.259202841310606,6.890107759274424,-4.0194416,8.660999750041837,hand_wash
4.809529696437975,12.357528684396646,2.3555017,13.245885672566086,-6.978398708037974,12.904026806923744,-1.9495459,14.655729329006629,-4.4499705537189875,6.280996779987495,-3.4620008,7.691117131532386,hand_wash
5.270109454236641,12.500565683691619,3.434458,13.551404996860658,-7.5036967469694655,12.94286625299523,-3.7194653,14.946471081926367,-4.066468939895675,5.172615150743844,-3.3350646,6.574498904517229,hand_wash
3.7891671671850897,11.676016378175888,1.8226099,12.26118612567983,-7.477297142818767,12.238910145498053,-4.428391,14.328845992444982,-2.8905607769383037,5.532258442622129,-2.957849,6.235587118904407,hand_wash
3.6025064527512956,13.019949100693262,0.907113635,13.492885486053424,-6.790959995755181,10.841365660790398,-4.4319835,12.780760998226825,-1.7895046081217614,6.1707321534502935,-2.1603075,6.417290281054161,hand_wash
4.533781166556411,14.29789073629125,2.0716918,14.98201163087729,-6.468828007234616,9.452460332658921,-4.59065365,11.444022112501168,-0.3845326654743589,6.63196946356646,-0.98135925,6.634614334291629,hand_wash
4.914866496170483,14.982819635911927,1.7938696,15.750225032062131,-5.561546150596692,7.871206427232192,-3.969745,9.629591768537065,1.2702501181361323,6.335594696525279,-0.13412109,6.4537708920419,hand_wash
5.654717693184143,16.151113638726354,2.1639001,17.092897552605187,-4.436516412767263,6.553467525220949,-3.1937585,7.907007854731878,1.3714549545818413,6.543331388501356,-0.366438,6.677317769777673,hand_wash
6.74799818814578,16.192235423494317,3.8655615,17.5229395012429,-4.33345093398977,6.5732072657509635,-2.7961853,7.866088404156867,1.8391820513337593,6.616523493883905,0.1472937,6.859227987811876,hand_wash
5.926864805984655,16.427771213197662,2.0070264,17.444459997216676,-4.23900386168798,6.685365771761407,-2.3590941,7.908790175549709,1.7573930555153452,7.000340539259041,0.0119750975,7.208874123644715,hand_wash
4.95095060751282,16.79628387124839,0.534688115,17.490102676007183,-4.050714959753077,6.5898630394272155,-2.1752765500000004,7.728081074207819,1.6712906896897435,7.1993452562261995,-0.465232535,7.3817942117701145,hand_wash
