Mean X,Std X,Mean Y,Std Y,Mean Z,Std Z,Activity
-0.3023514742912088,1.2615090342894784,-4.9893652450549455,2.8449330960259656,-3.860653061153846,7.528177092403066,hand_wash
0.11024203912079208,0.4293854940619215,-4.482450960891089,0.5755648248687933,-9.235752542574255,0.47796469547420517,hand_wash
-0.4701020018193877,3.243618370488658,-6.187697908877551,3.4010964971963644,-6.986882904387755,7.070085315530975,hand_wash
-1.31720460885625,4.2735862236242,-8.800019035625,3.7559151117966048,-4.319611054781251,9.54693036344368,hand_wash
-0.5954663903715026,3.3540836512070875,-8.330492218134715,3.9021265230197,-4.372561089683939,8.376386360138234,hand_wash
-0.6042646729393782,4.896607104137664,-8.640839583937824,3.8822279772788297,-3.63247523207772,8.814728437070054,hand_wash
-0.7692852321917099,4.976708417706221,-8.298326938031089,3.900616308451981,-5.4122849510103626,8.46069385279222,hand_wash
-0.044786852271794866,2.0008986591623255,-6.568058513538462,3.3009599296456327,-7.362977830948719,4.634795092524656,hand_wash
-0.2520092767929293,1.7877284562088618,-5.4423371062626265,2.7436102307510004,-7.87527175358586,4.351676718169352,hand_wash
-0.1723247306358974,2.598617778665076,-5.651994293128205,3.2859765661021427,-8.23610981513846,5.416456720605648,hand_wash
-0.1523306547525773,2.9044700761495252,-7.0491412399226805,4.465168568281212,-4.323263360082474,7.764563805616117,hand_wash
-0.29609811501179484,2.7871653231504077,-7.336006264589744,4.8489605469470805,-3.77240142094359,7.342405304067496,hand_wash
-0.1338386087451282,2.397590306172471,-7.978663706871794,4.826109750963616,-3.104921739089744,6.6803005552985315,hand_wash
0.0989020233025641,1.8416397400523266,-7.163527988923076,4.395825759112685,-3.6151407456538465,6.846834288757093,hand_wash
0.8648560627222222,1.2594641055407991,-7.853541159949494,3.258684892910021,-3.3540131755505054,5.788787430915339,hand_wash
1.5005449376732676,0.5986699601962424,-9.787650405445543,1.4527435588467488,0.6665208942574257,1.7620834559823368,hand_wash
1.6287318433168319,0.35332405496048314,-9.78566445891089,0.9420274322279092,0.26562782221287123,1.4085836695774714,hand_wash
1.5763852598514851,0.4082744276387558,-9.552814035643566,0.814710490144675,-1.963050491247525,2.045592735274449,hand_wash
1.742127723217822,0.4391709258427975,-9.354306035643564,0.6174437985344966,-3.1607914579207925,0.9588781157238121,hand_wash
1.8172151400990098,0.42984228994184787,-8.99473892029703,1.002072252965424,-3.8883675613861386,1.6762824352726688,hand_wash
1.5692654022277228,2.286609414946147,-8.065744063366337,1.649308797836119,-5.501069400594059,3.3316913378854505,hand_wash
0.8942435087371134,3.3095910651642835,-7.629100147113403,2.8803142391067866,-6.1164601409314425,5.159017383338618,hand_wash
0.6937573304391536,2.7840955477733766,-7.795782231216931,3.8294098451630987,-4.93596415656455,6.003071367431389,hand_wash
