12165379,-0.05867798,5.7372694,7.852072
12165388,-0.24429199,5.603148,7.67005
12165492,0.04790039,5.816305,7.2365513
12165497,0.05987549,5.739664,7.526349
12165507,0.19040406,5.278623,7.428153
12165517,0.20118164,4.940925,8.049661
12165526,0.24908203,4.89063,8.165819
12165536,0.20836669,4.998406,8.374186
12165546,-0.015567627,5.090614,8.23288
12165556,-0.14609618,5.3121533,8.701106
12165566,-0.2838098,5.4259167,8.859178
12165576,-0.34727782,5.386399,8.418493
12165586,-0.44427612,5.1852174,8.183782
12165595,-0.5879773,4.877457,8.253238
12165605,-0.5017566,4.594845,8.351433
12165615,-0.5448669,4.1026683,8.580157
12165625,-0.6262976,3.730243,8.931027
12165635,-0.42751098,3.5290613,8.90109
12165645,-0.33889526,3.441643,9.186097
12165655,-0.35326537,3.246449,9.1621475
12165664,-0.21914428,3.605702,8.978929
12165674,-0.015567627,3.9290295,8.341853
12165684,0.20956421,3.7757483,7.795789
12165694,0.05149292,3.566184,7.738308
12165704,0.05628296,3.0644274,7.8712316
12165714,0.08861572,2.562671,8.401729
12165724,0.17842895,2.095642,9.156159
12165734,0.14370117,2.0704944,10.236314
12165743,0.4514612,1.9531385,10.712922
12165753,0.61552,1.8333875,10.280622
12165763,0.432301,1.783092,10.144105
12165773,0.3939807,1.6453785,9.711804
12165783,0.43469605,1.5459851,9.352551
12165793,0.24069947,1.4298266,9.713001
12165803,0.19998413,1.4142591,9.871073
12165812,0.41433838,1.113684,9.698631
12165822,0.5771997,0.7652087,10.178833
12165832,0.76281375,0.5233118,10.68538
12165842,0.9196875,0.94962525,10.765613
12165852,1.0574012,1.8741028,10.267448
12165862,0.9735754,3.3925452,10.341694
12165872,1.1340418,4.768484,10.04591
12165881,1.1484119,4.8259645,9.424402
12165891,1.0190808,4.3146276,8.98731
12165901,1.0083032,3.622467,8.6843405
12165911,0.99872315,2.550696,8.365803
12165921,1.0777588,1.0609937,8.076006
12165931,0.9963281,-0.3185376,8.337063
12165941,0.86579955,-1.3998889,8.286768
12165950,0.9352551,-2.2656884,8.749006
12165960,0.9448352,-2.5602758,8.995693
12165970,0.9460327,-2.4800427,8.671168
12165980,1.0550061,-2.6165588,8.322693
12165990,1.3100756,-2.4680676,8.238867
12166000,1.8381774,-3.2775843,7.6712475
12166010,1.8214123,-4.643943,7.5035963
12166020,1.7842896,-5.694159,7.756271
12166029,1.6501684,-5.9468336,8.073611
12166039,1.4968872,-4.867877,8.270002
12166049,1.6034656,-3.7482057,6.981482
12166059,1.299298,-4.3373804,6.0809546
12166069,1.2490027,-5.21276,6.4186525
12166079,1.3292358,-6.43901,6.4174547
12166089,1.1639795,-6.9515443,6.77072
12166098,1.4082714,-6.285729,6.285729
12166108,1.902843,-5.6366787,5.4534593
12166118,2.066902,-6.246211,4.932543
12166128,2.1363573,-6.575526,5.3373013
12166138,2.0249891,-6.4569726,5.2582655
12166148,1.8693128,-6.810238,4.198469
12166158,1.4645544,-6.631809,4.0092626
12166167,1.5579602,-6.4725404,3.7697608
12166177,1.4801221,-7.157516,3.666775
12166187,1.53401,-8.089178,4.2248144
12166197,1.592688,-8.851993,4.2882824
12166207,1.9651135,-9.121432,3.6404297
12166217,2.5962012,-9.465117,2.7722352
12166227,2.994972,-9.627978,2.2920337
12166236,2.863246,-9.0004835,2.4656725
12166246,2.5554857,-7.883207,2.6129663
12166256,2.286046,-7.989785,3.2296839
12166266,2.15432,-8.679551,3.676355
12166276,1.9890637,-8.274793,4.3002577
12166286,2.1040246,-7.8257265,3.4991236
12166296,2.5243506,-8.493937,3.0644274
12166306,2.9051588,-8.883127,3.4236803
12166334,2.8129504,-8.800499,2.9674292
12166354,2.696792,-9.565708,3.2129188
12166374,2.9614418,-9.607621,3.6392322
12166384,2.809358,-9.804012,3.6571949
12166393,2.6812243,-9.982441,3.436853
12166403,2.990182,-9.447155,3.3446448
12166413,2.818938,-9.539363,2.7866051
12166423,2.7770252,-9.474697,2.7327173
12166433,2.8464806,-9.319021,2.9195287
12166443,2.743495,-9.673484,3.002157
12166453,2.3686743,-9.588461,3.0560448
12166462,2.0800745,-9.47829,2.8716285
12166472,2.1459374,-9.489067,2.7375073
12166482,2.269281,-9.220825,2.6704469
12166492,2.2381458,-9.217233,2.743495
12166502,2.337539,-9.520203,2.9362938
12166512,2.5459058,-9.368119,3.0488598
12166522,2.5483007,-8.93941,2.8476782
12166532,2.342329,-8.399334,2.6656568
12166541,2.0142114,-8.459209,2.6249413
12166551,1.8357825,-9.071136,2.6225464
12166561,2.0213964,-9.325008,2.5686584
12166571,2.4644752,-9.0148535,2.6009912
12166581,2.454895,-8.662786,2.6033862
12166591,2.286046,-8.834029,2.8057654
12166601,2.0728893,-9.342971,3.0776
12166610,2.193838,-9.371712,3.0907726
12166620,2.242936,-9.266331,3.0201197
12166630,2.215393,-8.66518,2.941084
