Mean_X,Std_X,Range_X,Max_Spike_X,Mean_Y,Std_Y,Range_Y,Max_Spike_Y,Mean_Z,Std_Z,Range_Z,Max_Spike_Z,Total_Acc,Activity
-9.88335586726257,8.774102046250134,54.964502,28.905494000000004,-2.8547896205055867,13.665510300519902,78.47641,78.47641,1.8362373924581006,11.557772664005794,78.47641,46.065807,10.449991135774289,major_fall
-8.82285686461929,6.644290291583028,54.964502,28.266022,-3.0619777189847714,10.79498612130273,78.47641,78.47641,2.418586733299492,9.815908070381743,78.47641,46.065807,9.647179514843248,major_fall
-9.165526991319798,2.393949724433481,16.046630399999998,4.4870691,-1.8608997849035531,1.9741118623182665,11.347603,6.7922754,3.053479688878173,3.0154075376091103,16.58551,11.862531650000001,9.8383723881777,major_fall
-8.36854803019802,1.48287707442913,8.132289,1.9711013,0.8437878973737621,2.2625099020784187,12.828921999999999,2.97820675,4.797330845391089,1.860895548349805,12.595407999999999,3.3326699999999994,9.68292091208156,major_fall
-7.3577905004950495,0.9597482551965917,6.781497999999999,1.9711013,3.4755883088391086,1.9359604735822358,9.05197613,2.2597012999999997,5.4132243331683165,1.0022054676321794,6.108497699999999,3.3326699999999994,9.773422779298963,major_fall
-6.610562954086021,10.41480669575809,71.0758,42.319997,-0.57559018972043,9.523074665291949,60.154509000000004,48.895522,4.70907196172043,12.063297982294802,61.622656000000006,48.28599,8.136719571000244,major_fall
-6.305537580625,7.611215642454043,71.0758,42.319997,-2.7007400550729166,7.040598995325751,60.154509000000004,48.895522,5.4364947575,8.47526327309179,61.622656000000006,48.28599,8.752672521811519,major_fall
-6.548117138324874,2.427790584882985,24.999214000000002,5.8809707,-4.550196694060913,1.2892491857697856,13.317505999999998,6.691684599999999,5.803606469035532,1.1952700301598491,9.216035399999999,2.878812999999999,9.862250050536028,major_fall
-7.38787926010101,0.3326707642551544,1.3460013000000002,0.5544469999999997,-4.24534749040404,0.2787763990444036,1.2657678000000003,0.45984409999999976,5.27927017878788,0.2959722085621932,1.2837305999999993,0.7819738999999997,10.023693376034082,major_fall
-7.611010436633665,0.11205373929296274,0.6203102999999999,0.5544469999999997,-4.061644845049505,0.1405453175146229,0.8226893,0.5185216000000001,5.153186862376238,0.1411031654470169,0.9017249999999999,0.4119434999999996,10.048869267356942,major_fall
-8.365768049963236,8.315203042689738,45.190427400000004,22.112019,-2.505489818602941,7.662867809189563,71.333259,37.703594,2.2233881900514705,6.922425102570666,42.940304999999995,24.4902717,9.011493180409618,major_fall
-10.504282685414509,5.6299073661745185,43.2289065,22.112019,-3.038423538497409,6.139613759745219,71.333259,37.703594,0.18920654391554398,4.529360230085805,39.683079,24.4902717,10.93653379506755,major_fall
-9.64617828960396,0.7149964749397604,6.295309,4.906198,-3.21175675110396,1.3717790634154388,8.27000278,3.982918,0.39320411118613857,1.0441362930426372,6.571933700000001,4.2775048,10.174416272992879,major_fall
-9.693711748768473,0.6694382640925332,6.295309,4.906198,-2.8594763365665026,1.2022821547196478,8.27000278,3.982918,0.7063891847137932,0.9906742899477207,6.571933700000001,4.2775048,10.131319660729117,major_fall
-9.766978133004926,0.14168896195605776,1.306483,1.1543989999999997,-2.7133565615763553,0.3511125595496864,2.1519249,0.8717872,0.8976014089655171,0.25303104621202205,1.8226098800000001,1.2837304999999999,10.176534477425148,major_fall
-9.734728806930693,0.08569575013719741,0.4526590000000006,0.20477400000000046,-2.836438232673267,0.23703603344950813,1.6058607999999999,0.4526585999999999,0.9099473579702969,0.18215926980663963,1.1376343,0.4957690000000001,10.180291301654096,major_fall
