@RELATION wada

@ATTRIBUTE Mean_X numeric
@ATTRIBUTE Std_X numeric
@ATTRIBUTE Range_X numeric
@ATTRIBUTE Max_Spike_X numeric
@ATTRIBUTE Mean_Y numeric
@ATTRIBUTE Std_Y numeric
@ATTRIBUTE Range_Y numeric
@ATTRIBUTE Max_Spike_Y numeric
@ATTRIBUTE Mean_Z numeric
@ATTRIBUTE Std_Z numeric
@ATTRIBUTE Range_Z numeric
@ATTRIBUTE Max_Spike_Z numeric
@ATTRIBUTE Total_Acc numeric
@ATTRIBUTE Activity {major_fall,minor_fall,no_fall}

@DATA
-11.478668428205127,8.627017787257516,38.1694278,28.905494000000004,-2.6875342646217946,11.808948015742034,65.180458,22.652096,1.216977026025641,9.03872462302102,50.800758,17.387842499999998,11.851738369963437,major_fall
-8.651332305346534,8.729679200621096,54.964502,28.266022,-2.9839571230693074,14.999734987027628,78.47641,78.47641,2.3144780714851487,13.203717568551207,78.47641,46.065807,9.439616491851469,major_fall
-9.0033149946875,3.286182693502557,16.046630399999998,4.4870691,-3.144061887604167,1.8911193118257794,11.347603,6.7922754,2.52811772125,3.905380722329755,16.58551,11.862531650000001,9.865910260039271,major_fall
-9.31970869108911,0.9614748855259634,5.774392100000001,1.8944589999999994,-0.6412605585742572,1.076008885535459,6.243816000000001,2.97820675,3.5528336383069314,1.677929192299277,8.9980885,3.00814454,9.994539111546372,major_fall
-7.4173873693069305,1.2914707843023088,6.781497999999999,1.9711013,2.328836353321782,2.162510414186968,9.05197613,2.2597012999999997,6.041828052475247,1.0082288276653633,5.522914999999999,3.3326699999999994,9.84605506599389,major_fall
-7.298193631683168,0.419968091470184,1.8872760000000008,0.3436851000000001,4.622340264356436,0.44780928163210426,2.6249414000000004,0.7292831999999994,4.784620613861386,0.45184318429093717,2.1267774000000004,0.5855820000000005,9.875335651187699,major_fall
-2.3243666,0.0,0.0,0.0,-2.15911,0.0,0.0,0.0,9.313033,0.0,0.0,0.0,9.838547643955614,major_fall
-6.657152044891304,10.462125881159533,71.0758,42.319997,-0.5583780178695651,9.573801654344328,60.154509000000004,48.895522,4.659028906956522,12.119688686827228,61.622656000000006,48.28599,8.144692119134824,major_fall
-5.9820522735,3.3065647891065604,24.999214000000002,5.8809707,-4.6717131293,1.7874437225505433,13.317505999999998,6.691684599999999,6.151763339999999,1.5765722174997896,9.216035399999999,2.878812999999999,9.77005860559334,major_fall
-7.131689163917526,0.28460776123587994,1.136437,0.38919070000000033,-4.4249220185567015,0.2598992208471529,1.2250523000000002,0.45984409999999976,5.444681859793814,0.31174014136531636,1.2825331999999996,0.7819738999999997,10.00427337468416,major_fall
-7.633923213861387,0.12430083321585497,0.6203102999999999,0.5544469999999997,-4.072884824752475,0.1641187574009506,0.8226893,0.4346964,5.120409455445545,0.16506720063152855,0.9017249999999999,0.3496730000000001,10.054042342373883,major_fall
-7.588097659405941,0.09341548917620585,0.5149293000000004,0.28500700000000023,-4.050404865346535,0.11186301825077079,0.5879775999999999,0.5185216000000001,5.18596426930693,0.10296563955367029,0.5245094999999997,0.4119434999999996,10.043865344797936,major_fall
-2.053756500227273,4.340411648782368,11.9667148,2.9817994,-1.9130762840909086,4.296547494733589,20.090621,7.731123000000001,6.716179044409092,5.404280757749351,23.502326,5.3121529999999995,7.279068456027645,major_fall
-11.38455618244565,8.074337107163661,43.2289065,22.112019,-2.7888180307608694,8.839544815461553,71.333259,37.703594,0.07466212927173892,6.5468836976398554,39.683079,24.4902717,11.721399230190302,major_fall
-9.7024494009901,0.4079356623122513,2.4944120000000005,1.5723299999999991,-3.2657869712871292,1.0767651108971574,5.501360200000001,2.6668544,0.2935440305217822,0.6014977140906851,3.7769456999999997,2.1219873,10.241535872048532,major_fall
-9.589907178217823,0.924523882139017,6.295309,4.906198,-3.1577265309207925,1.6177309284651802,8.27000278,3.982918,0.492864191850495,1.345169504871485,6.571933700000001,4.2775048,10.108435667427637,major_fall
-9.79649862745098,0.16902203843625527,1.306483,1.1543989999999997,-2.56415016372549,0.35041197852968287,2.1519249,0.8717872,0.9178207952941175,0.28384308765082905,1.8226098800000001,1.2837304999999999,10.168020772601555,major_fall
-9.737165356435645,0.0995606684380518,0.4526590000000006,0.20477400000000046,-2.8640402504950493,0.2817246693181954,1.6058607999999999,0.4526585999999999,0.8771818306930691,0.21706961714216919,1.1376343,0.4957690000000001,10.187470917706921,major_fall
-9.732292257425742,0.06954596909086876,0.3125499999999999,0.19160100000000035,-2.8088362148514854,0.1789588042333103,0.6957534000000001,0.33290759999999997,0.9427128852475246,0.1319392637217165,0.6203099999999999,0.2874023,10.173287622485761,major_fall
